drugbank_id,drug_score,drug_neg_log_score,trustrank,drug_name,drug_atc_code,drug_atc_label,uniprot_id,symbol,ensembl_id,drug|protein,interaction_label,actions
DB00822,1.5357779720034834e-05,4.813671565882317,44,Disulfiram,P03,"Ectoparasiticides, incl. scabicides, insecticides and repellents ",P35372,OPRM1,ENSG00000112038,DB00822|P35372,,
DB00822,1.5357779720034834e-05,4.813671565882317,44,Disulfiram,P03,"Ectoparasiticides, incl. scabicides, insecticides and repellents ",P25101,EDNRA,ENSG00000151617,DB00822|P25101,,
DB00822,1.5357779720034834e-05,4.813671565882317,44,Disulfiram,P03,"Ectoparasiticides, incl. scabicides, insecticides and repellents ",P03372,ESR1,ENSG00000091831,DB00822|P03372,,
DB00822,1.5357779720034834e-05,4.813671565882317,44,Disulfiram,P03,"Ectoparasiticides, incl. scabicides, insecticides and repellents ",P34903,GABRA3,ENSG00000011677,DB00822|P34903,,
DB00822,1.5357779720034834e-05,4.813671565882317,44,Disulfiram,P03,"Ectoparasiticides, incl. scabicides, insecticides and repellents ",Q02750,MAP2K1,ENSG00000169032,DB00822|Q02750,,
DB00822,1.5357779720034834e-05,4.813671565882317,44,Disulfiram,P03,"Ectoparasiticides, incl. scabicides, insecticides and repellents ",P07437,TUBB,ENSG00000196230,DB00822|P07437,,
DB13953,1.5250762481096077e-05,4.816708442674275,45,,,,P30536,TSPO,ENSG00000100300,DB13953|P30536,,
DB13953,1.5250762481096077e-05,4.816708442674275,45,,,,P35372,OPRM1,ENSG00000112038,DB13953|P35372,,
DB13953,1.5250762481096077e-05,4.816708442674275,45,,,,P25101,EDNRA,ENSG00000151617,DB13953|P25101,,
DB13953,1.5250762481096077e-05,4.816708442674275,45,,,,P03372,ESR1,ENSG00000091831,DB13953|P03372,target_positiveEffect,agonist
DB13953,1.5250762481096077e-05,4.816708442674275,45,,,,P34903,GABRA3,ENSG00000011677,DB13953|P34903,,
DB13953,1.5250762481096077e-05,4.816708442674275,45,,,,Q02750,MAP2K1,ENSG00000169032,DB13953|Q02750,,
DB13953,1.5250762481096077e-05,4.816708442674275,45,,,,P07437,TUBB,ENSG00000196230,DB13953|P07437,,
DB01198,1.5238132329176578e-05,4.81706825929814,46,Zopiclone,N05,Psycholeptics ,P30536,TSPO,ENSG00000100300,DB01198|P30536,target_positiveEffect,agonist
DB01198,1.5238132329176578e-05,4.81706825929814,46,Zopiclone,N05,Psycholeptics ,P35372,OPRM1,ENSG00000112038,DB01198|P35372,,
DB01198,1.5238132329176578e-05,4.81706825929814,46,Zopiclone,N05,Psycholeptics ,P25101,EDNRA,ENSG00000151617,DB01198|P25101,,
DB01198,1.5238132329176578e-05,4.81706825929814,46,Zopiclone,N05,Psycholeptics ,P03372,ESR1,ENSG00000091831,DB01198|P03372,,
DB01198,1.5238132329176578e-05,4.81706825929814,46,Zopiclone,N05,Psycholeptics ,P34903,GABRA3,ENSG00000011677,DB01198|P34903,target_positiveEffect,potentiator
DB01198,1.5238132329176578e-05,4.81706825929814,46,Zopiclone,N05,Psycholeptics ,Q02750,MAP2K1,ENSG00000169032,DB01198|Q02750,,
DB01198,1.5238132329176578e-05,4.81706825929814,46,Zopiclone,N05,Psycholeptics ,P07437,TUBB,ENSG00000196230,DB01198|P07437,,
DB00334,1.4981982086206664e-05,4.824430726545895,47,Olanzapine,N05,Psycholeptics ,P30536,TSPO,ENSG00000100300,DB00334|P30536,,
DB00334,1.4981982086206664e-05,4.824430726545895,47,Olanzapine,N05,Psycholeptics ,P35372,OPRM1,ENSG00000112038,DB00334|P35372,,
DB00334,1.4981982086206664e-05,4.824430726545895,47,Olanzapine,N05,Psycholeptics ,P25101,EDNRA,ENSG00000151617,DB00334|P25101,,
DB00334,1.4981982086206664e-05,4.824430726545895,47,Olanzapine,N05,Psycholeptics ,P03372,ESR1,ENSG00000091831,DB00334|P03372,,
DB00334,1.4981982086206664e-05,4.824430726545895,47,Olanzapine,N05,Psycholeptics ,P34903,GABRA3,ENSG00000011677,DB00334|P34903,target_negativeEffect,inhibitor
DB00334,1.4981982086206664e-05,4.824430726545895,47,Olanzapine,N05,Psycholeptics ,Q02750,MAP2K1,ENSG00000169032,DB00334|Q02750,,
DB00334,1.4981982086206664e-05,4.824430726545895,47,Olanzapine,N05,Psycholeptics ,P07437,TUBB,ENSG00000196230,DB00334|P07437,,
DB01189,1.4850361297981694e-05,4.828262980164209,48,Desflurane,N01,Anesthetics ,P30536,TSPO,ENSG00000100300,DB01189|P30536,,
DB01189,1.4850361297981694e-05,4.828262980164209,48,Desflurane,N01,Anesthetics ,P35372,OPRM1,ENSG00000112038,DB01189|P35372,,
DB01189,1.4850361297981694e-05,4.828262980164209,48,Desflurane,N01,Anesthetics ,P25101,EDNRA,ENSG00000151617,DB01189|P25101,,
DB01189,1.4850361297981694e-05,4.828262980164209,48,Desflurane,N01,Anesthetics ,P03372,ESR1,ENSG00000091831,DB01189|P03372,,
DB01189,1.4850361297981694e-05,4.828262980164209,48,Desflurane,N01,Anesthetics ,P34903,GABRA3,ENSG00000011677,DB01189|P34903,target_positiveEffect,positive allosteric modulator
DB01189,1.4850361297981694e-05,4.828262980164209,48,Desflurane,N01,Anesthetics ,Q02750,MAP2K1,ENSG00000169032,DB01189|Q02750,,
DB01189,1.4850361297981694e-05,4.828262980164209,48,Desflurane,N01,Anesthetics ,P07437,TUBB,ENSG00000196230,DB01189|P07437,,
DB00252,1.4842290054363872e-05,4.828499085496135,49,Phenytoin,N03,Antiepileptics ,P30536,TSPO,ENSG00000100300,DB00252|P30536,,
DB00252,1.4842290054363872e-05,4.828499085496135,49,Phenytoin,N03,Antiepileptics ,P35372,OPRM1,ENSG00000112038,DB00252|P35372,,
DB00252,1.4842290054363872e-05,4.828499085496135,49,Phenytoin,N03,Antiepileptics ,P25101,EDNRA,ENSG00000151617,DB00252|P25101,,
DB00252,1.4842290054363872e-05,4.828499085496135,49,Phenytoin,N03,Antiepileptics ,P03372,ESR1,ENSG00000091831,DB00252|P03372,,
DB00252,1.4842290054363872e-05,4.828499085496135,49,Phenytoin,N03,Antiepileptics ,P34903,GABRA3,ENSG00000011677,DB00252|P34903,,
DB00252,1.4842290054363872e-05,4.828499085496135,49,Phenytoin,N03,Antiepileptics ,Q02750,MAP2K1,ENSG00000169032,DB00252|Q02750,,
DB00252,1.4842290054363872e-05,4.828499085496135,49,Phenytoin,N03,Antiepileptics ,P07437,TUBB,ENSG00000196230,DB00252|P07437,,
DB00783,1.474635824151302e-05,4.831315219746466,50,Estradiol,G03,Sex hormones and modulators of the genital system ,P30536,TSPO,ENSG00000100300,DB00783|P30536,,
DB00783,1.474635824151302e-05,4.831315219746466,50,Estradiol,G03,Sex hormones and modulators of the genital system ,P35372,OPRM1,ENSG00000112038,DB00783|P35372,,
DB00783,1.474635824151302e-05,4.831315219746466,50,Estradiol,G03,Sex hormones and modulators of the genital system ,P25101,EDNRA,ENSG00000151617,DB00783|P25101,,
DB00783,1.474635824151302e-05,4.831315219746466,50,Estradiol,G03,Sex hormones and modulators of the genital system ,P03372,ESR1,ENSG00000091831,DB00783|P03372,target_positiveEffect,agonist
DB00783,1.474635824151302e-05,4.831315219746466,50,Estradiol,G03,Sex hormones and modulators of the genital system ,P34903,GABRA3,ENSG00000011677,DB00783|P34903,,
DB00783,1.474635824151302e-05,4.831315219746466,50,Estradiol,G03,Sex hormones and modulators of the genital system ,Q02750,MAP2K1,ENSG00000169032,DB00783|Q02750,,
DB00783,1.474635824151302e-05,4.831315219746466,50,Estradiol,G03,Sex hormones and modulators of the genital system ,P07437,TUBB,ENSG00000196230,DB00783|P07437,,
DB00237,1.4734424382354836e-05,4.831666825708182,51,,,,P30536,TSPO,ENSG00000100300,DB00237|P30536,,
DB00237,1.4734424382354836e-05,4.831666825708182,51,,,,P35372,OPRM1,ENSG00000112038,DB00237|P35372,,
DB00237,1.4734424382354836e-05,4.831666825708182,51,,,,P25101,EDNRA,ENSG00000151617,DB00237|P25101,,
DB00237,1.4734424382354836e-05,4.831666825708182,51,,,,P03372,ESR1,ENSG00000091831,DB00237|P03372,,
DB00237,1.4734424382354836e-05,4.831666825708182,51,,,,P34903,GABRA3,ENSG00000011677,DB00237|P34903,target_positiveEffect,positive allosteric modulator
DB00237,1.4734424382354836e-05,4.831666825708182,51,,,,Q02750,MAP2K1,ENSG00000169032,DB00237|Q02750,,
DB00237,1.4734424382354836e-05,4.831666825708182,51,,,,P07437,TUBB,ENSG00000196230,DB00237|P07437,,
DB00753,1.4402191051610232e-05,4.841571432263212,52,Isoflurane,N01,Anesthetics ,P30536,TSPO,ENSG00000100300,DB00753|P30536,,
DB00753,1.4402191051610232e-05,4.841571432263212,52,Isoflurane,N01,Anesthetics ,P35372,OPRM1,ENSG00000112038,DB00753|P35372,,
DB00753,1.4402191051610232e-05,4.841571432263212,52,Isoflurane,N01,Anesthetics ,P25101,EDNRA,ENSG00000151617,DB00753|P25101,,
DB00753,1.4402191051610232e-05,4.841571432263212,52,Isoflurane,N01,Anesthetics ,P03372,ESR1,ENSG00000091831,DB00753|P03372,,
DB00753,1.4402191051610232e-05,4.841571432263212,52,Isoflurane,N01,Anesthetics ,P34903,GABRA3,ENSG00000011677,DB00753|P34903,target_positiveEffect,positive allosteric modulator
DB00753,1.4402191051610232e-05,4.841571432263212,52,Isoflurane,N01,Anesthetics ,Q02750,MAP2K1,ENSG00000169032,DB00753|Q02750,,
DB00753,1.4402191051610232e-05,4.841571432263212,52,Isoflurane,N01,Anesthetics ,P07437,TUBB,ENSG00000196230,DB00753|P07437,,
DB01708,1.433833784597154e-05,4.843501190799434,53,Prasterone,A14,Anabolic agents for systemic use ,P30536,TSPO,ENSG00000100300,DB01708|P30536,,
DB01708,1.433833784597154e-05,4.843501190799434,53,Prasterone,A14,Anabolic agents for systemic use ,P35372,OPRM1,ENSG00000112038,DB01708|P35372,,
DB01708,1.433833784597154e-05,4.843501190799434,53,Prasterone,A14,Anabolic agents for systemic use ,P25101,EDNRA,ENSG00000151617,DB01708|P25101,,
DB01708,1.433833784597154e-05,4.843501190799434,53,Prasterone,A14,Anabolic agents for systemic use ,P03372,ESR1,ENSG00000091831,DB01708|P03372,target,binder
DB01708,1.433833784597154e-05,4.843501190799434,53,Prasterone,A14,Anabolic agents for systemic use ,P34903,GABRA3,ENSG00000011677,DB01708|P34903,target_negativeEffect,antagonist
DB01708,1.433833784597154e-05,4.843501190799434,53,Prasterone,A14,Anabolic agents for systemic use ,Q02750,MAP2K1,ENSG00000169032,DB01708|Q02750,,
DB01708,1.433833784597154e-05,4.843501190799434,53,Prasterone,A14,Anabolic agents for systemic use ,P07437,TUBB,ENSG00000196230,DB01708|P07437,,
DB01708,1.433833784597154e-05,4.843501190799434,53,Prasterone,G03,Sex hormones and modulators of the genital system,P30536,TSPO,ENSG00000100300,DB01708|P30536,,
DB01708,1.433833784597154e-05,4.843501190799434,53,Prasterone,G03,Sex hormones and modulators of the genital system,P35372,OPRM1,ENSG00000112038,DB01708|P35372,,
DB01708,1.433833784597154e-05,4.843501190799434,53,Prasterone,G03,Sex hormones and modulators of the genital system,P25101,EDNRA,ENSG00000151617,DB01708|P25101,,
DB01708,1.433833784597154e-05,4.843501190799434,53,Prasterone,G03,Sex hormones and modulators of the genital system,P03372,ESR1,ENSG00000091831,DB01708|P03372,target,binder
DB01708,1.433833784597154e-05,4.843501190799434,53,Prasterone,G03,Sex hormones and modulators of the genital system,P34903,GABRA3,ENSG00000011677,DB01708|P34903,target_negativeEffect,antagonist
DB01708,1.433833784597154e-05,4.843501190799434,53,Prasterone,G03,Sex hormones and modulators of the genital system,Q02750,MAP2K1,ENSG00000169032,DB01708|Q02750,,
DB01708,1.433833784597154e-05,4.843501190799434,53,Prasterone,G03,Sex hormones and modulators of the genital system,P07437,TUBB,ENSG00000196230,DB01708|P07437,,
DB01236,1.4316106975102692e-05,4.844175065065268,54,Sevoflurane,N01,Anesthetics ,P30536,TSPO,ENSG00000100300,DB01236|P30536,,
DB01236,1.4316106975102692e-05,4.844175065065268,54,Sevoflurane,N01,Anesthetics ,P35372,OPRM1,ENSG00000112038,DB01236|P35372,,
DB01236,1.4316106975102692e-05,4.844175065065268,54,Sevoflurane,N01,Anesthetics ,P25101,EDNRA,ENSG00000151617,DB01236|P25101,,
DB01236,1.4316106975102692e-05,4.844175065065268,54,Sevoflurane,N01,Anesthetics ,P03372,ESR1,ENSG00000091831,DB01236|P03372,,
DB01236,1.4316106975102692e-05,4.844175065065268,54,Sevoflurane,N01,Anesthetics ,P34903,GABRA3,ENSG00000011677,DB01236|P34903,target_positiveEffect,agonist
DB01236,1.4316106975102692e-05,4.844175065065268,54,Sevoflurane,N01,Anesthetics ,Q02750,MAP2K1,ENSG00000169032,DB01236|Q02750,,
DB01236,1.4316106975102692e-05,4.844175065065268,54,Sevoflurane,N01,Anesthetics ,P07437,TUBB,ENSG00000196230,DB01236|P07437,,
DB01043,1.4029560856094236e-05,4.852955922753527,55,Memantine,N06,Psychoanaleptics ,P30536,TSPO,ENSG00000100300,DB01043|P30536,,
DB01043,1.4029560856094236e-05,4.852955922753527,55,Memantine,N06,Psychoanaleptics ,P35372,OPRM1,ENSG00000112038,DB01043|P35372,,
DB01043,1.4029560856094236e-05,4.852955922753527,55,Memantine,N06,Psychoanaleptics ,P25101,EDNRA,ENSG00000151617,DB01043|P25101,,
DB01043,1.4029560856094236e-05,4.852955922753527,55,Memantine,N06,Psychoanaleptics ,P03372,ESR1,ENSG00000091831,DB01043|P03372,,
DB01043,1.4029560856094236e-05,4.852955922753527,55,Memantine,N06,Psychoanaleptics ,P34903,GABRA3,ENSG00000011677,DB01043|P34903,target,binder
DB01043,1.4029560856094236e-05,4.852955922753527,55,Memantine,N06,Psychoanaleptics ,Q02750,MAP2K1,ENSG00000169032,DB01043|Q02750,,
DB01043,1.4029560856094236e-05,4.852955922753527,55,Memantine,N06,Psychoanaleptics ,P07437,TUBB,ENSG00000196230,DB01043|P07437,,
DB00257,1.4007253166101587e-05,4.853647021870891,56,Clotrimazole,A01,Stomatological preparations ,P30536,TSPO,ENSG00000100300,DB00257|P30536,,
DB00257,1.4007253166101587e-05,4.853647021870891,56,Clotrimazole,A01,Stomatological preparations ,P35372,OPRM1,ENSG00000112038,DB00257|P35372,,
DB00257,1.4007253166101587e-05,4.853647021870891,56,Clotrimazole,A01,Stomatological preparations ,P25101,EDNRA,ENSG00000151617,DB00257|P25101,,
DB00257,1.4007253166101587e-05,4.853647021870891,56,Clotrimazole,A01,Stomatological preparations ,P03372,ESR1,ENSG00000091831,DB00257|P03372,,
DB00257,1.4007253166101587e-05,4.853647021870891,56,Clotrimazole,A01,Stomatological preparations ,P34903,GABRA3,ENSG00000011677,DB00257|P34903,,
DB00257,1.4007253166101587e-05,4.853647021870891,56,Clotrimazole,A01,Stomatological preparations ,Q02750,MAP2K1,ENSG00000169032,DB00257|Q02750,,
DB00257,1.4007253166101587e-05,4.853647021870891,56,Clotrimazole,A01,Stomatological preparations ,P07437,TUBB,ENSG00000196230,DB00257|P07437,,
DB00257,1.4007253166101587e-05,4.853647021870891,56,Clotrimazole,D01,Antifungals for dermatological use ,P30536,TSPO,ENSG00000100300,DB00257|P30536,,
DB00257,1.4007253166101587e-05,4.853647021870891,56,Clotrimazole,D01,Antifungals for dermatological use ,P35372,OPRM1,ENSG00000112038,DB00257|P35372,,
DB00257,1.4007253166101587e-05,4.853647021870891,56,Clotrimazole,D01,Antifungals for dermatological use ,P25101,EDNRA,ENSG00000151617,DB00257|P25101,,
DB00257,1.4007253166101587e-05,4.853647021870891,56,Clotrimazole,D01,Antifungals for dermatological use ,P03372,ESR1,ENSG00000091831,DB00257|P03372,,
DB00257,1.4007253166101587e-05,4.853647021870891,56,Clotrimazole,D01,Antifungals for dermatological use ,P34903,GABRA3,ENSG00000011677,DB00257|P34903,,
DB00257,1.4007253166101587e-05,4.853647021870891,56,Clotrimazole,D01,Antifungals for dermatological use ,Q02750,MAP2K1,ENSG00000169032,DB00257|Q02750,,
DB00257,1.4007253166101587e-05,4.853647021870891,56,Clotrimazole,D01,Antifungals for dermatological use ,P07437,TUBB,ENSG00000196230,DB00257|P07437,,
DB00257,1.4007253166101587e-05,4.853647021870891,56,Clotrimazole,G01,Gynecological antiinfectives and antiseptics ,P30536,TSPO,ENSG00000100300,DB00257|P30536,,
DB00257,1.4007253166101587e-05,4.853647021870891,56,Clotrimazole,G01,Gynecological antiinfectives and antiseptics ,P35372,OPRM1,ENSG00000112038,DB00257|P35372,,
DB00257,1.4007253166101587e-05,4.853647021870891,56,Clotrimazole,G01,Gynecological antiinfectives and antiseptics ,P25101,EDNRA,ENSG00000151617,DB00257|P25101,,
DB00257,1.4007253166101587e-05,4.853647021870891,56,Clotrimazole,G01,Gynecological antiinfectives and antiseptics ,P03372,ESR1,ENSG00000091831,DB00257|P03372,,
DB00257,1.4007253166101587e-05,4.853647021870891,56,Clotrimazole,G01,Gynecological antiinfectives and antiseptics ,P34903,GABRA3,ENSG00000011677,DB00257|P34903,,
DB00257,1.4007253166101587e-05,4.853647021870891,56,Clotrimazole,G01,Gynecological antiinfectives and antiseptics ,Q02750,MAP2K1,ENSG00000169032,DB00257|Q02750,,
DB00257,1.4007253166101587e-05,4.853647021870891,56,Clotrimazole,G01,Gynecological antiinfectives and antiseptics ,P07437,TUBB,ENSG00000196230,DB00257|P07437,,
DB00843,1.3949753535002252e-05,4.855433465460927,57,Donepezil,N06,Psychoanaleptics ,P30536,TSPO,ENSG00000100300,DB00843|P30536,,
DB00843,1.3949753535002252e-05,4.855433465460927,57,Donepezil,N06,Psychoanaleptics ,P35372,OPRM1,ENSG00000112038,DB00843|P35372,,
DB00843,1.3949753535002252e-05,4.855433465460927,57,Donepezil,N06,Psychoanaleptics ,P25101,EDNRA,ENSG00000151617,DB00843|P25101,,
DB00843,1.3949753535002252e-05,4.855433465460927,57,Donepezil,N06,Psychoanaleptics ,P03372,ESR1,ENSG00000091831,DB00843|P03372,,
DB00843,1.3949753535002252e-05,4.855433465460927,57,Donepezil,N06,Psychoanaleptics ,P34903,GABRA3,ENSG00000011677,DB00843|P34903,,
DB00843,1.3949753535002252e-05,4.855433465460927,57,Donepezil,N06,Psychoanaleptics ,Q02750,MAP2K1,ENSG00000169032,DB00843|Q02750,,
DB00843,1.3949753535002252e-05,4.855433465460927,57,Donepezil,N06,Psychoanaleptics ,P07437,TUBB,ENSG00000196230,DB00843|P07437,,
DB00637,1.3644561271682912e-05,4.865040424109175,58,Astemizole,R06,Antihistamines for systemic use ,P30536,TSPO,ENSG00000100300,DB00637|P30536,,
DB00637,1.3644561271682912e-05,4.865040424109175,58,Astemizole,R06,Antihistamines for systemic use ,P35372,OPRM1,ENSG00000112038,DB00637|P35372,,
DB00637,1.3644561271682912e-05,4.865040424109175,58,Astemizole,R06,Antihistamines for systemic use ,P25101,EDNRA,ENSG00000151617,DB00637|P25101,,
DB00637,1.3644561271682912e-05,4.865040424109175,58,Astemizole,R06,Antihistamines for systemic use ,P03372,ESR1,ENSG00000091831,DB00637|P03372,,
DB00637,1.3644561271682912e-05,4.865040424109175,58,Astemizole,R06,Antihistamines for systemic use ,P34903,GABRA3,ENSG00000011677,DB00637|P34903,,
DB00637,1.3644561271682912e-05,4.865040424109175,58,Astemizole,R06,Antihistamines for systemic use ,Q02750,MAP2K1,ENSG00000169032,DB00637|Q02750,,
DB00637,1.3644561271682912e-05,4.865040424109175,58,Astemizole,R06,Antihistamines for systemic use ,P07437,TUBB,ENSG00000196230,DB00637|P07437,,
DB04786,1.3577758322925003e-05,4.867171925809969,59,,,,P30536,TSPO,ENSG00000100300,DB04786|P30536,,
DB04786,1.3577758322925003e-05,4.867171925809969,59,,,,P35372,OPRM1,ENSG00000112038,DB04786|P35372,,
DB04786,1.3577758322925003e-05,4.867171925809969,59,,,,P25101,EDNRA,ENSG00000151617,DB04786|P25101,,
DB04786,1.3577758322925003e-05,4.867171925809969,59,,,,P03372,ESR1,ENSG00000091831,DB04786|P03372,,
DB04786,1.3577758322925003e-05,4.867171925809969,59,,,,P34903,GABRA3,ENSG00000011677,DB04786|P34903,,
DB04786,1.3577758322925003e-05,4.867171925809969,59,,,,Q02750,MAP2K1,ENSG00000169032,DB04786|Q02750,,
DB04786,1.3577758322925003e-05,4.867171925809969,59,,,,P07437,TUBB,ENSG00000196230,DB04786|P07437,,
DB00312,1.3533470844558511e-05,4.868590808329939,60,Pentobarbital,N05,Psycholeptics ,P30536,TSPO,ENSG00000100300,DB00312|P30536,,
DB00312,1.3533470844558511e-05,4.868590808329939,60,Pentobarbital,N05,Psycholeptics ,P35372,OPRM1,ENSG00000112038,DB00312|P35372,,
DB00312,1.3533470844558511e-05,4.868590808329939,60,Pentobarbital,N05,Psycholeptics ,P25101,EDNRA,ENSG00000151617,DB00312|P25101,,
DB00312,1.3533470844558511e-05,4.868590808329939,60,Pentobarbital,N05,Psycholeptics ,P03372,ESR1,ENSG00000091831,DB00312|P03372,,
DB00312,1.3533470844558511e-05,4.868590808329939,60,Pentobarbital,N05,Psycholeptics ,P34903,GABRA3,ENSG00000011677,DB00312|P34903,target_positiveEffect,"potentiator, positive allosteric modulator"
DB00312,1.3533470844558511e-05,4.868590808329939,60,Pentobarbital,N05,Psycholeptics ,Q02750,MAP2K1,ENSG00000169032,DB00312|Q02750,,
DB00312,1.3533470844558511e-05,4.868590808329939,60,Pentobarbital,N05,Psycholeptics ,P07437,TUBB,ENSG00000196230,DB00312|P07437,,
DB00603,1.3517788323408155e-05,4.869094358506192,61,,,,P30536,TSPO,ENSG00000100300,DB00603|P30536,,
DB00603,1.3517788323408155e-05,4.869094358506192,61,,,,P35372,OPRM1,ENSG00000112038,DB00603|P35372,,
DB00603,1.3517788323408155e-05,4.869094358506192,61,,,,P25101,EDNRA,ENSG00000151617,DB00603|P25101,,
DB00603,1.3517788323408155e-05,4.869094358506192,61,,,,P03372,ESR1,ENSG00000091831,DB00603|P03372,target_positiveEffect,agonist
DB00603,1.3517788323408155e-05,4.869094358506192,61,,,,P34903,GABRA3,ENSG00000011677,DB00603|P34903,target_negativeEffect,inhibitor
DB00603,1.3517788323408155e-05,4.869094358506192,61,,,,Q02750,MAP2K1,ENSG00000169032,DB00603|Q02750,,
DB00603,1.3517788323408155e-05,4.869094358506192,61,,,,P07437,TUBB,ENSG00000196230,DB00603|P07437,,
DB13956,1.3377292896545395e-05,4.8736317639256574,62,,,,P30536,TSPO,ENSG00000100300,DB13956|P30536,,
DB13956,1.3377292896545395e-05,4.8736317639256574,62,,,,P35372,OPRM1,ENSG00000112038,DB13956|P35372,,
DB13956,1.3377292896545395e-05,4.8736317639256574,62,,,,P25101,EDNRA,ENSG00000151617,DB13956|P25101,,
DB13956,1.3377292896545395e-05,4.8736317639256574,62,,,,P03372,ESR1,ENSG00000091831,DB13956|P03372,target_positiveEffect,agonist
DB13956,1.3377292896545395e-05,4.8736317639256574,62,,,,P34903,GABRA3,ENSG00000011677,DB13956|P34903,,
DB13956,1.3377292896545395e-05,4.8736317639256574,62,,,,Q02750,MAP2K1,ENSG00000169032,DB13956|Q02750,,
DB13956,1.3377292896545395e-05,4.8736317639256574,62,,,,P07437,TUBB,ENSG00000196230,DB13956|P07437,,
DB13954,1.3377292896545395e-05,4.8736317639256574,62,,,,P30536,TSPO,ENSG00000100300,DB13954|P30536,,
DB13954,1.3377292896545395e-05,4.8736317639256574,62,,,,P35372,OPRM1,ENSG00000112038,DB13954|P35372,,
DB13954,1.3377292896545395e-05,4.8736317639256574,62,,,,P25101,EDNRA,ENSG00000151617,DB13954|P25101,,
DB13954,1.3377292896545395e-05,4.8736317639256574,62,,,,P03372,ESR1,ENSG00000091831,DB13954|P03372,target_positiveEffect,agonist
DB13954,1.3377292896545395e-05,4.8736317639256574,62,,,,P34903,GABRA3,ENSG00000011677,DB13954|P34903,,
DB13954,1.3377292896545395e-05,4.8736317639256574,62,,,,Q02750,MAP2K1,ENSG00000169032,DB13954|Q02750,,
DB13954,1.3377292896545395e-05,4.8736317639256574,62,,,,P07437,TUBB,ENSG00000196230,DB13954|P07437,,
DB13952,1.3377292896545395e-05,4.8736317639256574,62,,,,P30536,TSPO,ENSG00000100300,DB13952|P30536,,
DB13952,1.3377292896545395e-05,4.8736317639256574,62,,,,P35372,OPRM1,ENSG00000112038,DB13952|P35372,,
DB13952,1.3377292896545395e-05,4.8736317639256574,62,,,,P25101,EDNRA,ENSG00000151617,DB13952|P25101,,
DB13952,1.3377292896545395e-05,4.8736317639256574,62,,,,P03372,ESR1,ENSG00000091831,DB13952|P03372,target_positiveEffect,agonist
DB13952,1.3377292896545395e-05,4.8736317639256574,62,,,,P34903,GABRA3,ENSG00000011677,DB13952|P34903,,
DB13952,1.3377292896545395e-05,4.8736317639256574,62,,,,Q02750,MAP2K1,ENSG00000169032,DB13952|Q02750,,
DB13952,1.3377292896545395e-05,4.8736317639256574,62,,,,P07437,TUBB,ENSG00000196230,DB13952|P07437,,
DB13955,1.3377292896545395e-05,4.8736317639256574,62,,,,P30536,TSPO,ENSG00000100300,DB13955|P30536,,
DB13955,1.3377292896545395e-05,4.8736317639256574,62,,,,P35372,OPRM1,ENSG00000112038,DB13955|P35372,,
DB13955,1.3377292896545395e-05,4.8736317639256574,62,,,,P25101,EDNRA,ENSG00000151617,DB13955|P25101,,
DB13955,1.3377292896545395e-05,4.8736317639256574,62,,,,P03372,ESR1,ENSG00000091831,DB13955|P03372,target_positiveEffect,agonist
DB13955,1.3377292896545395e-05,4.8736317639256574,62,,,,P34903,GABRA3,ENSG00000011677,DB13955|P34903,,
DB13955,1.3377292896545395e-05,4.8736317639256574,62,,,,Q02750,MAP2K1,ENSG00000169032,DB13955|Q02750,,
DB13955,1.3377292896545395e-05,4.8736317639256574,62,,,,P07437,TUBB,ENSG00000196230,DB13955|P07437,,
DB00313,1.336552417288208e-05,4.87401400429044,66,Valproic Acid,N03,Antiepileptics ,P30536,TSPO,ENSG00000100300,DB00313|P30536,,
DB00313,1.336552417288208e-05,4.87401400429044,66,Valproic Acid,N03,Antiepileptics ,P35372,OPRM1,ENSG00000112038,DB00313|P35372,,
DB00313,1.336552417288208e-05,4.87401400429044,66,Valproic Acid,N03,Antiepileptics ,P25101,EDNRA,ENSG00000151617,DB00313|P25101,,
DB00313,1.336552417288208e-05,4.87401400429044,66,Valproic Acid,N03,Antiepileptics ,P03372,ESR1,ENSG00000091831,DB00313|P03372,,
DB00313,1.336552417288208e-05,4.87401400429044,66,Valproic Acid,N03,Antiepileptics ,P34903,GABRA3,ENSG00000011677,DB00313|P34903,,
DB00313,1.336552417288208e-05,4.87401400429044,66,Valproic Acid,N03,Antiepileptics ,Q02750,MAP2K1,ENSG00000169032,DB00313|Q02750,,
DB00313,1.336552417288208e-05,4.87401400429044,66,Valproic Acid,N03,Antiepileptics ,P07437,TUBB,ENSG00000196230,DB00313|P07437,,
DB08818,1.3318100586334448e-05,4.87555770937702,67,,,,P30536,TSPO,ENSG00000100300,DB08818|P30536,,
DB08818,1.3318100586334448e-05,4.87555770937702,67,,,,P35372,OPRM1,ENSG00000112038,DB08818|P35372,,
DB08818,1.3318100586334448e-05,4.87555770937702,67,,,,P25101,EDNRA,ENSG00000151617,DB08818|P25101,,
DB08818,1.3318100586334448e-05,4.87555770937702,67,,,,P03372,ESR1,ENSG00000091831,DB08818|P03372,,
DB08818,1.3318100586334448e-05,4.87555770937702,67,,,,P34903,GABRA3,ENSG00000011677,DB08818|P34903,,
DB08818,1.3318100586334448e-05,4.87555770937702,67,,,,Q02750,MAP2K1,ENSG00000169032,DB08818|Q02750,,
DB08818,1.3318100586334448e-05,4.87555770937702,67,,,,P07437,TUBB,ENSG00000196230,DB08818|P07437,,
