drugbank_id,drug_score,drug_neg_log_score,trustrank,drug_name,drug_atc_code,drug_atc_label,uniprot_id,symbol,ensembl_id,drug|protein,interaction_label,actions
DB01110,2.2630180935628617e-05,4.645311973706298,27,Miconazole,S02,Otologicals ,P56524,HDAC4,ENSG00000068024,DB01110|P56524,,
DB01110,2.2630180935628617e-05,4.645311973706298,27,Miconazole,S02,Otologicals ,Q8WUI4,HDAC7,ENSG00000061273,DB01110|Q8WUI4,,
DB01110,2.2630180935628617e-05,4.645311973706298,27,Miconazole,S02,Otologicals ,O15379,HDAC3,ENSG00000171720,DB01110|O15379,,
DB01110,2.2630180935628617e-05,4.645311973706298,27,Miconazole,S02,Otologicals ,Q9UKV0,HDAC9,ENSG00000048052,DB01110|Q9UKV0,,
DB01110,2.2630180935628617e-05,4.645311973706298,27,Miconazole,S02,Otologicals ,P12931,SRC,ENSG00000197122,DB01110|P12931,,
DB01593,2.26060039970935e-05,4.645776199945115,28,,,,Q13547,HDAC1,ENSG00000116478,DB01593|Q13547,target_positiveEffect,cofactor
DB01593,2.26060039970935e-05,4.645776199945115,28,,,,Q9UQL6,HDAC5,ENSG00000108840,DB01593|Q9UQL6,,
DB01593,2.26060039970935e-05,4.645776199945115,28,,,,Q92769,HDAC2,ENSG00000196591,DB01593|Q92769,,
DB01593,2.26060039970935e-05,4.645776199945115,28,,,,P09884,POLA1,ENSG00000101868,DB01593|P09884,,
DB01593,2.26060039970935e-05,4.645776199945115,28,,,,P12268,IMPDH2,ENSG00000178035,DB01593|P12268,,
DB01593,2.26060039970935e-05,4.645776199945115,28,,,,P07947,YES1,ENSG00000176105,DB01593|P07947,,
DB01593,2.26060039970935e-05,4.645776199945115,28,,,,P06241,FYN,ENSG00000010810,DB01593|P06241,,
DB01593,2.26060039970935e-05,4.645776199945115,28,,,,P56524,HDAC4,ENSG00000068024,DB01593|P56524,target_positiveEffect,cofactor
DB01593,2.26060039970935e-05,4.645776199945115,28,,,,Q8WUI4,HDAC7,ENSG00000061273,DB01593|Q8WUI4,,
DB01593,2.26060039970935e-05,4.645776199945115,28,,,,O15379,HDAC3,ENSG00000171720,DB01593|O15379,,
DB01593,2.26060039970935e-05,4.645776199945115,28,,,,Q9UKV0,HDAC9,ENSG00000048052,DB01593|Q9UKV0,,
DB01593,2.26060039970935e-05,4.645776199945115,28,,,,P12931,SRC,ENSG00000197122,DB01593|P12931,,
DB14487,2.260600399709349e-05,4.645776199945116,29,Zinc Acetate,A16,Other alimentary tract and metabolism products ,Q13547,HDAC1,ENSG00000116478,DB14487|Q13547,,
DB14487,2.260600399709349e-05,4.645776199945116,29,Zinc Acetate,A16,Other alimentary tract and metabolism products ,Q9UQL6,HDAC5,ENSG00000108840,DB14487|Q9UQL6,,
DB14487,2.260600399709349e-05,4.645776199945116,29,Zinc Acetate,A16,Other alimentary tract and metabolism products ,Q92769,HDAC2,ENSG00000196591,DB14487|Q92769,,
DB14487,2.260600399709349e-05,4.645776199945116,29,Zinc Acetate,A16,Other alimentary tract and metabolism products ,P09884,POLA1,ENSG00000101868,DB14487|P09884,,
DB14487,2.260600399709349e-05,4.645776199945116,29,Zinc Acetate,A16,Other alimentary tract and metabolism products ,P12268,IMPDH2,ENSG00000178035,DB14487|P12268,,
DB14487,2.260600399709349e-05,4.645776199945116,29,Zinc Acetate,A16,Other alimentary tract and metabolism products ,P07947,YES1,ENSG00000176105,DB14487|P07947,,
DB14487,2.260600399709349e-05,4.645776199945116,29,Zinc Acetate,A16,Other alimentary tract and metabolism products ,P06241,FYN,ENSG00000010810,DB14487|P06241,,
DB14487,2.260600399709349e-05,4.645776199945116,29,Zinc Acetate,A16,Other alimentary tract and metabolism products ,P56524,HDAC4,ENSG00000068024,DB14487|P56524,,
DB14487,2.260600399709349e-05,4.645776199945116,29,Zinc Acetate,A16,Other alimentary tract and metabolism products ,Q8WUI4,HDAC7,ENSG00000061273,DB14487|Q8WUI4,,
DB14487,2.260600399709349e-05,4.645776199945116,29,Zinc Acetate,A16,Other alimentary tract and metabolism products ,O15379,HDAC3,ENSG00000171720,DB14487|O15379,,
DB14487,2.260600399709349e-05,4.645776199945116,29,Zinc Acetate,A16,Other alimentary tract and metabolism products ,Q9UKV0,HDAC9,ENSG00000048052,DB14487|Q9UKV0,,
DB14487,2.260600399709349e-05,4.645776199945116,29,Zinc Acetate,A16,Other alimentary tract and metabolism products ,P12931,SRC,ENSG00000197122,DB14487|P12931,,
DB04216,2.2234161459595904e-05,4.6529792449124825,30,,,,Q13547,HDAC1,ENSG00000116478,DB04216|Q13547,,
DB04216,2.2234161459595904e-05,4.6529792449124825,30,,,,Q9UQL6,HDAC5,ENSG00000108840,DB04216|Q9UQL6,,
DB04216,2.2234161459595904e-05,4.6529792449124825,30,,,,Q92769,HDAC2,ENSG00000196591,DB04216|Q92769,,
DB04216,2.2234161459595904e-05,4.6529792449124825,30,,,,P09884,POLA1,ENSG00000101868,DB04216|P09884,,
DB04216,2.2234161459595904e-05,4.6529792449124825,30,,,,P12268,IMPDH2,ENSG00000178035,DB04216|P12268,,
DB04216,2.2234161459595904e-05,4.6529792449124825,30,,,,P07947,YES1,ENSG00000176105,DB04216|P07947,,
DB04216,2.2234161459595904e-05,4.6529792449124825,30,,,,P06241,FYN,ENSG00000010810,DB04216|P06241,,
DB04216,2.2234161459595904e-05,4.6529792449124825,30,,,,P56524,HDAC4,ENSG00000068024,DB04216|P56524,,
DB04216,2.2234161459595904e-05,4.6529792449124825,30,,,,Q8WUI4,HDAC7,ENSG00000061273,DB04216|Q8WUI4,,
DB04216,2.2234161459595904e-05,4.6529792449124825,30,,,,O15379,HDAC3,ENSG00000171720,DB04216|O15379,,
DB04216,2.2234161459595904e-05,4.6529792449124825,30,,,,Q9UKV0,HDAC9,ENSG00000048052,DB04216|Q9UKV0,,
DB04216,2.2234161459595904e-05,4.6529792449124825,30,,,,P12931,SRC,ENSG00000197122,DB04216|P12931,,
DB08877,2.127333227991505e-05,4.672164476367675,31,Ruxolitinib,D11,Other dermatological preparations ,Q13547,HDAC1,ENSG00000116478,DB08877|Q13547,,
DB08877,2.127333227991505e-05,4.672164476367675,31,Ruxolitinib,D11,Other dermatological preparations ,Q9UQL6,HDAC5,ENSG00000108840,DB08877|Q9UQL6,,
DB08877,2.127333227991505e-05,4.672164476367675,31,Ruxolitinib,D11,Other dermatological preparations ,Q92769,HDAC2,ENSG00000196591,DB08877|Q92769,,
DB08877,2.127333227991505e-05,4.672164476367675,31,Ruxolitinib,D11,Other dermatological preparations ,P09884,POLA1,ENSG00000101868,DB08877|P09884,,
DB08877,2.127333227991505e-05,4.672164476367675,31,Ruxolitinib,D11,Other dermatological preparations ,P12268,IMPDH2,ENSG00000178035,DB08877|P12268,,
DB08877,2.127333227991505e-05,4.672164476367675,31,Ruxolitinib,D11,Other dermatological preparations ,P07947,YES1,ENSG00000176105,DB08877|P07947,,
DB08877,2.127333227991505e-05,4.672164476367675,31,Ruxolitinib,D11,Other dermatological preparations ,P06241,FYN,ENSG00000010810,DB08877|P06241,,
DB08877,2.127333227991505e-05,4.672164476367675,31,Ruxolitinib,D11,Other dermatological preparations ,P56524,HDAC4,ENSG00000068024,DB08877|P56524,,
DB08877,2.127333227991505e-05,4.672164476367675,31,Ruxolitinib,D11,Other dermatological preparations ,Q8WUI4,HDAC7,ENSG00000061273,DB08877|Q8WUI4,,
DB08877,2.127333227991505e-05,4.672164476367675,31,Ruxolitinib,D11,Other dermatological preparations ,O15379,HDAC3,ENSG00000171720,DB08877|O15379,,
DB08877,2.127333227991505e-05,4.672164476367675,31,Ruxolitinib,D11,Other dermatological preparations ,Q9UKV0,HDAC9,ENSG00000048052,DB08877|Q9UKV0,,
DB08877,2.127333227991505e-05,4.672164476367675,31,Ruxolitinib,D11,Other dermatological preparations ,P12931,SRC,ENSG00000197122,DB08877|P12931,,
DB08877,2.127333227991505e-05,4.672164476367675,31,Ruxolitinib,L01,Antineoplastic agents ,Q13547,HDAC1,ENSG00000116478,DB08877|Q13547,,
DB08877,2.127333227991505e-05,4.672164476367675,31,Ruxolitinib,L01,Antineoplastic agents ,Q9UQL6,HDAC5,ENSG00000108840,DB08877|Q9UQL6,,
DB08877,2.127333227991505e-05,4.672164476367675,31,Ruxolitinib,L01,Antineoplastic agents ,Q92769,HDAC2,ENSG00000196591,DB08877|Q92769,,
DB08877,2.127333227991505e-05,4.672164476367675,31,Ruxolitinib,L01,Antineoplastic agents ,P09884,POLA1,ENSG00000101868,DB08877|P09884,,
DB08877,2.127333227991505e-05,4.672164476367675,31,Ruxolitinib,L01,Antineoplastic agents ,P12268,IMPDH2,ENSG00000178035,DB08877|P12268,,
DB08877,2.127333227991505e-05,4.672164476367675,31,Ruxolitinib,L01,Antineoplastic agents ,P07947,YES1,ENSG00000176105,DB08877|P07947,,
DB08877,2.127333227991505e-05,4.672164476367675,31,Ruxolitinib,L01,Antineoplastic agents ,P06241,FYN,ENSG00000010810,DB08877|P06241,,
DB08877,2.127333227991505e-05,4.672164476367675,31,Ruxolitinib,L01,Antineoplastic agents ,P56524,HDAC4,ENSG00000068024,DB08877|P56524,,
DB08877,2.127333227991505e-05,4.672164476367675,31,Ruxolitinib,L01,Antineoplastic agents ,Q8WUI4,HDAC7,ENSG00000061273,DB08877|Q8WUI4,,
DB08877,2.127333227991505e-05,4.672164476367675,31,Ruxolitinib,L01,Antineoplastic agents ,O15379,HDAC3,ENSG00000171720,DB08877|O15379,,
DB08877,2.127333227991505e-05,4.672164476367675,31,Ruxolitinib,L01,Antineoplastic agents ,Q9UKV0,HDAC9,ENSG00000048052,DB08877|Q9UKV0,,
DB08877,2.127333227991505e-05,4.672164476367675,31,Ruxolitinib,L01,Antineoplastic agents ,P12931,SRC,ENSG00000197122,DB08877|P12931,,
DB05294,2.1165204363390283e-05,4.674377533782732,32,Vandetanib,L01,Antineoplastic agents ,Q13547,HDAC1,ENSG00000116478,DB05294|Q13547,,
DB05294,2.1165204363390283e-05,4.674377533782732,32,Vandetanib,L01,Antineoplastic agents ,Q9UQL6,HDAC5,ENSG00000108840,DB05294|Q9UQL6,,
DB05294,2.1165204363390283e-05,4.674377533782732,32,Vandetanib,L01,Antineoplastic agents ,Q92769,HDAC2,ENSG00000196591,DB05294|Q92769,,
DB05294,2.1165204363390283e-05,4.674377533782732,32,Vandetanib,L01,Antineoplastic agents ,P09884,POLA1,ENSG00000101868,DB05294|P09884,,
DB05294,2.1165204363390283e-05,4.674377533782732,32,Vandetanib,L01,Antineoplastic agents ,P12268,IMPDH2,ENSG00000178035,DB05294|P12268,,
DB05294,2.1165204363390283e-05,4.674377533782732,32,Vandetanib,L01,Antineoplastic agents ,P07947,YES1,ENSG00000176105,DB05294|P07947,,
DB05294,2.1165204363390283e-05,4.674377533782732,32,Vandetanib,L01,Antineoplastic agents ,P06241,FYN,ENSG00000010810,DB05294|P06241,,
DB05294,2.1165204363390283e-05,4.674377533782732,32,Vandetanib,L01,Antineoplastic agents ,P56524,HDAC4,ENSG00000068024,DB05294|P56524,,
DB05294,2.1165204363390283e-05,4.674377533782732,32,Vandetanib,L01,Antineoplastic agents ,Q8WUI4,HDAC7,ENSG00000061273,DB05294|Q8WUI4,,
DB05294,2.1165204363390283e-05,4.674377533782732,32,Vandetanib,L01,Antineoplastic agents ,O15379,HDAC3,ENSG00000171720,DB05294|O15379,,
DB05294,2.1165204363390283e-05,4.674377533782732,32,Vandetanib,L01,Antineoplastic agents ,Q9UKV0,HDAC9,ENSG00000048052,DB05294|Q9UKV0,,
DB05294,2.1165204363390283e-05,4.674377533782732,32,Vandetanib,L01,Antineoplastic agents ,P12931,SRC,ENSG00000197122,DB05294|P12931,,
DB11829,2.113330263650675e-05,4.6750326276646845,33,,,,Q13547,HDAC1,ENSG00000116478,DB11829|Q13547,,
DB11829,2.113330263650675e-05,4.6750326276646845,33,,,,Q9UQL6,HDAC5,ENSG00000108840,DB11829|Q9UQL6,,
DB11829,2.113330263650675e-05,4.6750326276646845,33,,,,Q92769,HDAC2,ENSG00000196591,DB11829|Q92769,,
DB11829,2.113330263650675e-05,4.6750326276646845,33,,,,P09884,POLA1,ENSG00000101868,DB11829|P09884,,
DB11829,2.113330263650675e-05,4.6750326276646845,33,,,,P12268,IMPDH2,ENSG00000178035,DB11829|P12268,,
DB11829,2.113330263650675e-05,4.6750326276646845,33,,,,P07947,YES1,ENSG00000176105,DB11829|P07947,,
DB11829,2.113330263650675e-05,4.6750326276646845,33,,,,P06241,FYN,ENSG00000010810,DB11829|P06241,,
DB11829,2.113330263650675e-05,4.6750326276646845,33,,,,P56524,HDAC4,ENSG00000068024,DB11829|P56524,,
DB11829,2.113330263650675e-05,4.6750326276646845,33,,,,Q8WUI4,HDAC7,ENSG00000061273,DB11829|Q8WUI4,,
DB11829,2.113330263650675e-05,4.6750326276646845,33,,,,O15379,HDAC3,ENSG00000171720,DB11829|O15379,,
DB11829,2.113330263650675e-05,4.6750326276646845,33,,,,Q9UKV0,HDAC9,ENSG00000048052,DB11829|Q9UKV0,,
DB11829,2.113330263650675e-05,4.6750326276646845,33,,,,P12931,SRC,ENSG00000197122,DB11829|P12931,,
DB00398,2.1016648197585308e-05,4.677436545461172,34,Sorafenib,L01,Antineoplastic agents ,Q13547,HDAC1,ENSG00000116478,DB00398|Q13547,,
DB00398,2.1016648197585308e-05,4.677436545461172,34,Sorafenib,L01,Antineoplastic agents ,Q9UQL6,HDAC5,ENSG00000108840,DB00398|Q9UQL6,,
DB00398,2.1016648197585308e-05,4.677436545461172,34,Sorafenib,L01,Antineoplastic agents ,Q92769,HDAC2,ENSG00000196591,DB00398|Q92769,,
DB00398,2.1016648197585308e-05,4.677436545461172,34,Sorafenib,L01,Antineoplastic agents ,P09884,POLA1,ENSG00000101868,DB00398|P09884,,
DB00398,2.1016648197585308e-05,4.677436545461172,34,Sorafenib,L01,Antineoplastic agents ,P12268,IMPDH2,ENSG00000178035,DB00398|P12268,,
DB00398,2.1016648197585308e-05,4.677436545461172,34,Sorafenib,L01,Antineoplastic agents ,P07947,YES1,ENSG00000176105,DB00398|P07947,,
DB00398,2.1016648197585308e-05,4.677436545461172,34,Sorafenib,L01,Antineoplastic agents ,P06241,FYN,ENSG00000010810,DB00398|P06241,,
DB00398,2.1016648197585308e-05,4.677436545461172,34,Sorafenib,L01,Antineoplastic agents ,P56524,HDAC4,ENSG00000068024,DB00398|P56524,,
DB00398,2.1016648197585308e-05,4.677436545461172,34,Sorafenib,L01,Antineoplastic agents ,Q8WUI4,HDAC7,ENSG00000061273,DB00398|Q8WUI4,,
DB00398,2.1016648197585308e-05,4.677436545461172,34,Sorafenib,L01,Antineoplastic agents ,O15379,HDAC3,ENSG00000171720,DB00398|O15379,,
DB00398,2.1016648197585308e-05,4.677436545461172,34,Sorafenib,L01,Antineoplastic agents ,Q9UKV0,HDAC9,ENSG00000048052,DB00398|Q9UKV0,,
DB00398,2.1016648197585308e-05,4.677436545461172,34,Sorafenib,L01,Antineoplastic agents ,P12931,SRC,ENSG00000197122,DB00398|P12931,,
DB06589,2.0852137345256814e-05,4.680849423199713,35,Pazopanib,L01,Antineoplastic agents ,Q13547,HDAC1,ENSG00000116478,DB06589|Q13547,,
DB06589,2.0852137345256814e-05,4.680849423199713,35,Pazopanib,L01,Antineoplastic agents ,Q9UQL6,HDAC5,ENSG00000108840,DB06589|Q9UQL6,,
DB06589,2.0852137345256814e-05,4.680849423199713,35,Pazopanib,L01,Antineoplastic agents ,Q92769,HDAC2,ENSG00000196591,DB06589|Q92769,,
DB06589,2.0852137345256814e-05,4.680849423199713,35,Pazopanib,L01,Antineoplastic agents ,P09884,POLA1,ENSG00000101868,DB06589|P09884,,
DB06589,2.0852137345256814e-05,4.680849423199713,35,Pazopanib,L01,Antineoplastic agents ,P12268,IMPDH2,ENSG00000178035,DB06589|P12268,,
DB06589,2.0852137345256814e-05,4.680849423199713,35,Pazopanib,L01,Antineoplastic agents ,P07947,YES1,ENSG00000176105,DB06589|P07947,,
DB06589,2.0852137345256814e-05,4.680849423199713,35,Pazopanib,L01,Antineoplastic agents ,P06241,FYN,ENSG00000010810,DB06589|P06241,,
DB06589,2.0852137345256814e-05,4.680849423199713,35,Pazopanib,L01,Antineoplastic agents ,P56524,HDAC4,ENSG00000068024,DB06589|P56524,,
DB06589,2.0852137345256814e-05,4.680849423199713,35,Pazopanib,L01,Antineoplastic agents ,Q8WUI4,HDAC7,ENSG00000061273,DB06589|Q8WUI4,,
DB06589,2.0852137345256814e-05,4.680849423199713,35,Pazopanib,L01,Antineoplastic agents ,O15379,HDAC3,ENSG00000171720,DB06589|O15379,,
DB06589,2.0852137345256814e-05,4.680849423199713,35,Pazopanib,L01,Antineoplastic agents ,Q9UKV0,HDAC9,ENSG00000048052,DB06589|Q9UKV0,,
DB06589,2.0852137345256814e-05,4.680849423199713,35,Pazopanib,L01,Antineoplastic agents ,P12931,SRC,ENSG00000197122,DB06589|P12931,,
DB11828,2.062951612070938e-05,4.685510958578974,36,Neratinib,L01,Antineoplastic agents ,Q13547,HDAC1,ENSG00000116478,DB11828|Q13547,,
DB11828,2.062951612070938e-05,4.685510958578974,36,Neratinib,L01,Antineoplastic agents ,Q9UQL6,HDAC5,ENSG00000108840,DB11828|Q9UQL6,,
DB11828,2.062951612070938e-05,4.685510958578974,36,Neratinib,L01,Antineoplastic agents ,Q92769,HDAC2,ENSG00000196591,DB11828|Q92769,,
DB11828,2.062951612070938e-05,4.685510958578974,36,Neratinib,L01,Antineoplastic agents ,P09884,POLA1,ENSG00000101868,DB11828|P09884,,
DB11828,2.062951612070938e-05,4.685510958578974,36,Neratinib,L01,Antineoplastic agents ,P12268,IMPDH2,ENSG00000178035,DB11828|P12268,,
DB11828,2.062951612070938e-05,4.685510958578974,36,Neratinib,L01,Antineoplastic agents ,P07947,YES1,ENSG00000176105,DB11828|P07947,,
DB11828,2.062951612070938e-05,4.685510958578974,36,Neratinib,L01,Antineoplastic agents ,P06241,FYN,ENSG00000010810,DB11828|P06241,,
DB11828,2.062951612070938e-05,4.685510958578974,36,Neratinib,L01,Antineoplastic agents ,P56524,HDAC4,ENSG00000068024,DB11828|P56524,,
DB11828,2.062951612070938e-05,4.685510958578974,36,Neratinib,L01,Antineoplastic agents ,Q8WUI4,HDAC7,ENSG00000061273,DB11828|Q8WUI4,,
DB11828,2.062951612070938e-05,4.685510958578974,36,Neratinib,L01,Antineoplastic agents ,O15379,HDAC3,ENSG00000171720,DB11828|O15379,,
DB11828,2.062951612070938e-05,4.685510958578974,36,Neratinib,L01,Antineoplastic agents ,Q9UKV0,HDAC9,ENSG00000048052,DB11828|Q9UKV0,,
DB11828,2.062951612070938e-05,4.685510958578974,36,Neratinib,L01,Antineoplastic agents ,P12931,SRC,ENSG00000197122,DB11828|P12931,,
DB00530,1.999584975900441e-05,4.699060135026092,37,Erlotinib,L01,Antineoplastic agents ,Q13547,HDAC1,ENSG00000116478,DB00530|Q13547,,
DB00530,1.999584975900441e-05,4.699060135026092,37,Erlotinib,L01,Antineoplastic agents ,Q9UQL6,HDAC5,ENSG00000108840,DB00530|Q9UQL6,,
DB00530,1.999584975900441e-05,4.699060135026092,37,Erlotinib,L01,Antineoplastic agents ,Q92769,HDAC2,ENSG00000196591,DB00530|Q92769,,
DB00530,1.999584975900441e-05,4.699060135026092,37,Erlotinib,L01,Antineoplastic agents ,P09884,POLA1,ENSG00000101868,DB00530|P09884,,
DB00530,1.999584975900441e-05,4.699060135026092,37,Erlotinib,L01,Antineoplastic agents ,P12268,IMPDH2,ENSG00000178035,DB00530|P12268,,
DB00530,1.999584975900441e-05,4.699060135026092,37,Erlotinib,L01,Antineoplastic agents ,P07947,YES1,ENSG00000176105,DB00530|P07947,,
DB00530,1.999584975900441e-05,4.699060135026092,37,Erlotinib,L01,Antineoplastic agents ,P06241,FYN,ENSG00000010810,DB00530|P06241,,
DB00530,1.999584975900441e-05,4.699060135026092,37,Erlotinib,L01,Antineoplastic agents ,P56524,HDAC4,ENSG00000068024,DB00530|P56524,,
DB00530,1.999584975900441e-05,4.699060135026092,37,Erlotinib,L01,Antineoplastic agents ,Q8WUI4,HDAC7,ENSG00000061273,DB00530|Q8WUI4,,
DB00530,1.999584975900441e-05,4.699060135026092,37,Erlotinib,L01,Antineoplastic agents ,O15379,HDAC3,ENSG00000171720,DB00530|O15379,,
DB00530,1.999584975900441e-05,4.699060135026092,37,Erlotinib,L01,Antineoplastic agents ,Q9UKV0,HDAC9,ENSG00000048052,DB00530|Q9UKV0,,
DB00530,1.999584975900441e-05,4.699060135026092,37,Erlotinib,L01,Antineoplastic agents ,P12931,SRC,ENSG00000197122,DB00530|P12931,,
DB14533,1.969179584357877e-05,4.705714675462089,38,,,,Q13547,HDAC1,ENSG00000116478,DB14533|Q13547,target_positiveEffect,cofactor
DB14533,1.969179584357877e-05,4.705714675462089,38,,,,Q9UQL6,HDAC5,ENSG00000108840,DB14533|Q9UQL6,,
DB14533,1.969179584357877e-05,4.705714675462089,38,,,,Q92769,HDAC2,ENSG00000196591,DB14533|Q92769,,
DB14533,1.969179584357877e-05,4.705714675462089,38,,,,P09884,POLA1,ENSG00000101868,DB14533|P09884,,
DB14533,1.969179584357877e-05,4.705714675462089,38,,,,P12268,IMPDH2,ENSG00000178035,DB14533|P12268,,
DB14533,1.969179584357877e-05,4.705714675462089,38,,,,P07947,YES1,ENSG00000176105,DB14533|P07947,,
DB14533,1.969179584357877e-05,4.705714675462089,38,,,,P06241,FYN,ENSG00000010810,DB14533|P06241,,
DB14533,1.969179584357877e-05,4.705714675462089,38,,,,P56524,HDAC4,ENSG00000068024,DB14533|P56524,target_positiveEffect,cofactor
DB14533,1.969179584357877e-05,4.705714675462089,38,,,,Q8WUI4,HDAC7,ENSG00000061273,DB14533|Q8WUI4,,
DB14533,1.969179584357877e-05,4.705714675462089,38,,,,O15379,HDAC3,ENSG00000171720,DB14533|O15379,,
DB14533,1.969179584357877e-05,4.705714675462089,38,,,,Q9UKV0,HDAC9,ENSG00000048052,DB14533|Q9UKV0,,
DB14533,1.969179584357877e-05,4.705714675462089,38,,,,P12931,SRC,ENSG00000197122,DB14533|P12931,,
DB02546,1.9236495278345456e-05,4.715874049757755,39,Vorinostat,L01,Antineoplastic agents ,Q13547,HDAC1,ENSG00000116478,DB02546|Q13547,target_negativeEffect,inhibitor
DB02546,1.9236495278345456e-05,4.715874049757755,39,Vorinostat,L01,Antineoplastic agents ,Q9UQL6,HDAC5,ENSG00000108840,DB02546|Q9UQL6,target_negativeEffect,inhibitor
DB02546,1.9236495278345456e-05,4.715874049757755,39,Vorinostat,L01,Antineoplastic agents ,Q92769,HDAC2,ENSG00000196591,DB02546|Q92769,target_negativeEffect,inhibitor
DB02546,1.9236495278345456e-05,4.715874049757755,39,Vorinostat,L01,Antineoplastic agents ,P09884,POLA1,ENSG00000101868,DB02546|P09884,,
DB02546,1.9236495278345456e-05,4.715874049757755,39,Vorinostat,L01,Antineoplastic agents ,P12268,IMPDH2,ENSG00000178035,DB02546|P12268,,
DB02546,1.9236495278345456e-05,4.715874049757755,39,Vorinostat,L01,Antineoplastic agents ,P07947,YES1,ENSG00000176105,DB02546|P07947,,
DB02546,1.9236495278345456e-05,4.715874049757755,39,Vorinostat,L01,Antineoplastic agents ,P06241,FYN,ENSG00000010810,DB02546|P06241,,
DB02546,1.9236495278345456e-05,4.715874049757755,39,Vorinostat,L01,Antineoplastic agents ,P56524,HDAC4,ENSG00000068024,DB02546|P56524,target_negativeEffect,inhibitor
DB02546,1.9236495278345456e-05,4.715874049757755,39,Vorinostat,L01,Antineoplastic agents ,Q8WUI4,HDAC7,ENSG00000061273,DB02546|Q8WUI4,target_negativeEffect,inhibitor
DB02546,1.9236495278345456e-05,4.715874049757755,39,Vorinostat,L01,Antineoplastic agents ,O15379,HDAC3,ENSG00000171720,DB02546|O15379,target_negativeEffect,inhibitor
DB02546,1.9236495278345456e-05,4.715874049757755,39,Vorinostat,L01,Antineoplastic agents ,Q9UKV0,HDAC9,ENSG00000048052,DB02546|Q9UKV0,target_negativeEffect,inhibitor
DB02546,1.9236495278345456e-05,4.715874049757755,39,Vorinostat,L01,Antineoplastic agents ,P12931,SRC,ENSG00000197122,DB02546|P12931,,
DB06626,1.9136229420125568e-05,4.718143630997635,40,Axitinib,L01,Antineoplastic agents ,Q13547,HDAC1,ENSG00000116478,DB06626|Q13547,,
DB06626,1.9136229420125568e-05,4.718143630997635,40,Axitinib,L01,Antineoplastic agents ,Q9UQL6,HDAC5,ENSG00000108840,DB06626|Q9UQL6,,
DB06626,1.9136229420125568e-05,4.718143630997635,40,Axitinib,L01,Antineoplastic agents ,Q92769,HDAC2,ENSG00000196591,DB06626|Q92769,,
DB06626,1.9136229420125568e-05,4.718143630997635,40,Axitinib,L01,Antineoplastic agents ,P09884,POLA1,ENSG00000101868,DB06626|P09884,,
DB06626,1.9136229420125568e-05,4.718143630997635,40,Axitinib,L01,Antineoplastic agents ,P12268,IMPDH2,ENSG00000178035,DB06626|P12268,,
DB06626,1.9136229420125568e-05,4.718143630997635,40,Axitinib,L01,Antineoplastic agents ,P07947,YES1,ENSG00000176105,DB06626|P07947,,
DB06626,1.9136229420125568e-05,4.718143630997635,40,Axitinib,L01,Antineoplastic agents ,P06241,FYN,ENSG00000010810,DB06626|P06241,,
DB06626,1.9136229420125568e-05,4.718143630997635,40,Axitinib,L01,Antineoplastic agents ,P56524,HDAC4,ENSG00000068024,DB06626|P56524,,
DB06626,1.9136229420125568e-05,4.718143630997635,40,Axitinib,L01,Antineoplastic agents ,Q8WUI4,HDAC7,ENSG00000061273,DB06626|Q8WUI4,,
DB06626,1.9136229420125568e-05,4.718143630997635,40,Axitinib,L01,Antineoplastic agents ,O15379,HDAC3,ENSG00000171720,DB06626|O15379,,
DB06626,1.9136229420125568e-05,4.718143630997635,40,Axitinib,L01,Antineoplastic agents ,Q9UKV0,HDAC9,ENSG00000048052,DB06626|Q9UKV0,,
DB06626,1.9136229420125568e-05,4.718143630997635,40,Axitinib,L01,Antineoplastic agents ,P12931,SRC,ENSG00000197122,DB06626|P12931,,
DB01262,1.885987338303884e-05,4.724461227252568,41,Decitabine,L01,Antineoplastic agents ,Q13547,HDAC1,ENSG00000116478,DB01262|Q13547,target_negativeEffect,inhibitor
DB01262,1.885987338303884e-05,4.724461227252568,41,Decitabine,L01,Antineoplastic agents ,Q9UQL6,HDAC5,ENSG00000108840,DB01262|Q9UQL6,target_negativeEffect,inhibitor
DB01262,1.885987338303884e-05,4.724461227252568,41,Decitabine,L01,Antineoplastic agents ,Q92769,HDAC2,ENSG00000196591,DB01262|Q92769,target_negativeEffect,inhibitor
DB01262,1.885987338303884e-05,4.724461227252568,41,Decitabine,L01,Antineoplastic agents ,P09884,POLA1,ENSG00000101868,DB01262|P09884,,
DB01262,1.885987338303884e-05,4.724461227252568,41,Decitabine,L01,Antineoplastic agents ,P12268,IMPDH2,ENSG00000178035,DB01262|P12268,,
DB01262,1.885987338303884e-05,4.724461227252568,41,Decitabine,L01,Antineoplastic agents ,P07947,YES1,ENSG00000176105,DB01262|P07947,,
DB01262,1.885987338303884e-05,4.724461227252568,41,Decitabine,L01,Antineoplastic agents ,P06241,FYN,ENSG00000010810,DB01262|P06241,,
DB01262,1.885987338303884e-05,4.724461227252568,41,Decitabine,L01,Antineoplastic agents ,P56524,HDAC4,ENSG00000068024,DB01262|P56524,target_negativeEffect,inhibitor
DB01262,1.885987338303884e-05,4.724461227252568,41,Decitabine,L01,Antineoplastic agents ,Q8WUI4,HDAC7,ENSG00000061273,DB01262|Q8WUI4,target_negativeEffect,inhibitor
