cmpdname,drugbank_id,atc_code,atc_label
Terodiline,DB13725,D001337,Autonomic Agents 
Terodiline,DB13725,D010276,Parasympatholytics
Terodiline,DB13725,D049990,Membrane Transport Modulators
Terodiline,DB13725,G04,Urologicals 
Terodiline,DB13725,G04B,Urologicals 
Terodiline,DB13725,G04BD,Drugs for urinary frequency and incontinence
Melevodopa,DB13313,C78272,Agent Affecting Nervous System 
Melevodopa,DB13313,C66884,Dopamine Agonist
Melevodopa,DB13313,D002491,Central Nervous System Agents 
Melevodopa,DB13313,D018726,Anti-Dyskinesia Agents 
Melevodopa,DB13313,D000978,Antiparkinson Agents
Melevodopa,DB13313,N04,Anti-parkinson drugs 
Melevodopa,DB13313,N04B,Dopaminergic agents 
Melevodopa,DB13313,N04BA,Dopa and dopa derivatives
Trimethaphan,DB01116,C02,Antihypertensives 
Trimethaphan,DB01116,C02B,"Antiadrenergic agents, ganglion-blocking "
Trimethaphan,DB01116,C02BA,Sulfonium derivatives
Trimethaphan,DB01116,C78272,Agent Affecting Nervous System 
Trimethaphan,DB01116,C66880,Anticholinergic Agent 
Trimethaphan,DB01116,C66886,Nicotinic Antagonist
Trimethaphan,DB01116,D002317,Cardiovascular Agents 
Trimethaphan,DB01116,D000959,Antihypertensive Agents
Trimethaphan,DB01116,D002491,Central Nervous System Agents
Trimethaphan,DB01116,D018373,Peripheral Nervous System Agents 
Trimethaphan,DB01116,D001337,Autonomic Agents 
Trimethaphan,DB01116,D005730,Ganglionic Blockers
Trimethaphan,DB01116,D018377,Neurotransmitter Agents 
Trimethaphan,DB01116,D018678,Cholinergic Agents 
Trimethaphan,DB01116,D018680,Cholinergic Antagonists
Molindone,DB01618,C78272,Agent Affecting Nervous System 
Molindone,DB01618,C29710,Antipsychotic Agent
Molindone,DB01618,D002491,Central Nervous System Agents 
Molindone,DB01618,D002492,Central Nervous System Depressants
Molindone,DB01618,D002491,Central Nervous System Agents 
Molindone,DB01618,D011619,Psychotropic Drugs 
Molindone,DB01618,D014149,Tranquilizing Agents
Molindone,DB01618,D002492,Central Nervous System Depressants 
Molindone,DB01618,D014149,Tranquilizing Agents 
Molindone,DB01618,D014150,Antipsychotic Agents
Molindone,DB01618,N05,Psycholeptics 
Molindone,DB01618,N05A,Antipsychotics 
Molindone,DB01618,N05AE,Indole derivatives
Silver,DB12965,D08,Antiseptics and disinfectants 
Silver,DB12965,D08A,Antiseptics and disinfectants 
Silver,DB12965,D08AL,Silver compounds
Helium,DB09155,V03,All other therapeutic products 
Helium,DB09155,V03A,All other therapeutic products 
Helium,DB09155,V03AN,Medical gases
Xenon,DB13453,D002491,Central Nervous System Agents 
Xenon,DB13453,D002492,Central Nervous System Depressants 
Xenon,DB13453,D000777,Anesthetics
Xenon,DB13453,N01,Anesthetics 
Xenon,DB13453,N01A,"Anesthetics, general"
Aluminum Chloride,DB11081,D10,Anti-acne preparations 
Aluminum Chloride,DB11081,D10A,Anti-acne preparations for topical use
Aluminum Chloride,DB11081,D003358,Cosmetics 
Aluminum Chloride,DB11081,D051520,Antiperspirants
Zalcitabine,DB00943,C254,Anti-Infective Agent 
Zalcitabine,DB00943,C281,Antiviral Agent 
Zalcitabine,DB00943,C1660,Anti-HIV Agent
Zalcitabine,DB00943,D000890,Anti-Infective Agents 
Zalcitabine,DB00943,D000998,Antiviral Agents 
Zalcitabine,DB00943,D018894,Reverse Transcriptase Inhibitors
Zalcitabine,DB00943,D000890,Anti-Infective Agents 
Zalcitabine,DB00943,D000998,Antiviral Agents 
Zalcitabine,DB00943,D044966,Anti-Retroviral Agents
Zalcitabine,DB00943,D004791,Enzyme Inhibitors 
Zalcitabine,DB00943,D019384,Nucleic Acid Synthesis Inhibitors
Zalcitabine,DB00943,D009676,Noxae 
Zalcitabine,DB00943,D000963,Antimetabolites 
Zalcitabine,DB00943,D015224,Dideoxynucleosides
Zalcitabine,DB00943,J05,Antivirals for systemic use 
Zalcitabine,DB00943,J05A,Direct acting antivirals 
Zalcitabine,DB00943,J05AF,Nucleoside and nucleotide reverse transcriptase inhibitors
Magnesium Sulfate,DB00653,A06,Drugs for constipation 
Magnesium Sulfate,DB00653,A06A,Drugs for constipation 
Magnesium Sulfate,DB00653,A06AD,Osmotically acting laxatives
Magnesium Sulfate,DB00653,A12,Mineral supplements 
Magnesium Sulfate,DB00653,A12C,Other mineral supplements 
Magnesium Sulfate,DB00653,A12CC,Magnesium
Magnesium Sulfate,DB00653,B05,Blood substitutes and perfusion solutions 
Magnesium Sulfate,DB00653,B05X,I.v. solution additives 
Magnesium Sulfate,DB00653,B05XA,Electrolyte solutions
Magnesium Sulfate,DB00653,D002317,Cardiovascular Agents 
Magnesium Sulfate,DB00653,D000889,Anti-Arrhythmia Agents
Magnesium Sulfate,DB00653,D002317,Cardiovascular Agents 
Magnesium Sulfate,DB00653,D002121,Calcium Channel Blockers
Magnesium Sulfate,DB00653,D002491,Central Nervous System Agents 
Magnesium Sulfate,DB00653,D000700,Analgesics
Magnesium Sulfate,DB00653,D002491,Central Nervous System Agents 
Magnesium Sulfate,DB00653,D000927,Anticonvulsants
Magnesium Sulfate,DB00653,D002491,Central Nervous System Agents 
Magnesium Sulfate,DB00653,D002492,Central Nervous System Depressants 
Magnesium Sulfate,DB00653,D000777,Anesthetics
Magnesium Sulfate,DB00653,D012102,Reproductive Control Agents 
Magnesium Sulfate,DB00653,D015149,Tocolytic Agents
Magnesium Sulfate,DB00653,D018373,Peripheral Nervous System Agents 
Magnesium Sulfate,DB00653,D018689,Sensory System Agents
Magnesium Sulfate,DB00653,D049990,Membrane Transport Modulators
Magnesium Sulfate,DB00653,V04,Diagnostic agents 
Magnesium Sulfate,DB00653,V04C,Other diagnostic agents 
Magnesium Sulfate,DB00653,V04CC,Tests for bile duct patency
Mercuric Chloride,DB13765,D08,Antiseptics and disinfectants 
Mercuric Chloride,DB13765,D08A,Antiseptics and disinfectants 
Mercuric Chloride,DB13765,D08AK,Mercurial products
Mercuric Chloride,DB13765,D000890,Anti-Infective Agents
Mercuric Chloride,DB13765,D004202,Disinfectants
Hexocyclium,DB06787,A03,Drugs for functional gastrointestinal disorders 
Hexocyclium,DB06787,A03A,Drugs for functional gastrointestinal disorders 
Hexocyclium,DB06787,A03AB,"Synthetic anticholinergics, quaternary ammonium compounds"
Hexocyclium,DB06787,C78272,Agent Affecting Nervous System 
Hexocyclium,DB06787,C66880,Anticholinergic Agent 
Hexocyclium,DB06787,C29704,Antimuscarinic Agent
Sodium Monofluorophosphate,DB09484,A01,Stomatological preparations 
Sodium Monofluorophosphate,DB09484,A01A,Stomatological preparations 
Sodium Monofluorophosphate,DB09484,A01AA,Caries prophylactic agents
Sodium Monofluorophosphate,DB09484,A12,Mineral supplements 
Sodium Monofluorophosphate,DB09484,A12C,Other mineral supplements 
Sodium Monofluorophosphate,DB09484,A12CD,Fluoride
Sodium Monofluorophosphate,DB09484,D001697,Biomedical and Dental Materials
Sodium Monofluorophosphate,DB09484,D020011,Protective Agents 
Sodium Monofluorophosphate,DB09484,D002327,Cariostatic Agents 
Sodium Monofluorophosphate,DB09484,D005459,Fluorides
Ferrous Sulfate,DB13257,B03,Antianemic preparations 
Ferrous Sulfate,DB13257,B03A,Iron preparations 
Ferrous Sulfate,DB13257,B03AA,"Iron bivalent, oral preparations"
Zinc Sulfate,DB09322,B05,Blood substitutes and perfusion solutions 
Zinc Sulfate,DB09322,B05X,I.v. solution additives 
Zinc Sulfate,DB09322,B05XA,Electrolyte solutions
Zinc Sulfate,DB09322,A12,Mineral supplements 
Zinc Sulfate,DB09322,A12C,Other mineral supplements 
Zinc Sulfate,DB09322,A12CB,Zinc
Zinc Sulfate,DB09322,D003879,Dermatologic Agents 
Zinc Sulfate,DB09322,D001252,Astringents
Sodium Sulfate,DB09472,A06,Drugs for constipation 
Sodium Sulfate,DB09472,A06A,Drugs for constipation 
Sodium Sulfate,DB09472,A06AD,Osmotically acting laxatives
Sodium Sulfate,DB09472,A12,Mineral supplements 
Sodium Sulfate,DB09472,A12C,Other mineral supplements 
Sodium Sulfate,DB09472,A12CA,Sodium
Sodium Sulfate,DB09472,C78275,Agent Affecting Blood or Body Fluid 
Sodium Sulfate,DB09472,C29730,Electrolyte Replacement Agent
Sodium Sulfate,DB09472,D005765,Gastrointestinal Agents 
Sodium Sulfate,DB09472,D002400,Cathartics
Trimagnesium phosphate,DB13862,B05,Blood substitutes and perfusion solutions 
Trimagnesium phosphate,DB13862,B05X,I.v. solution additives 
Trimagnesium phosphate,DB13862,B05XA,Electrolyte solutions
Calcium Phosphate,DB11348,A12,Mineral supplements 
Calcium Phosphate,DB11348,A12A,Calcium 
Calcium Phosphate,DB11348,A12AA,Calcium
Cupric Sulfate,DB06778,D002491,Central Nervous System Agents
Cupric Sulfate,DB06778,D005765,Gastrointestinal Agents 
Cupric Sulfate,DB06778,D004639,Emetics
Cupric Sulfate,DB06778,D018373,Peripheral Nervous System Agents 
Cupric Sulfate,DB06778,D001337,Autonomic Agents
Cupric Sulfate,DB06778,D020011,Protective Agents 
Cupric Sulfate,DB06778,D000931,Antidotes
Cupric Sulfate,DB06778,V03,All other therapeutic products 
Cupric Sulfate,DB06778,V03A,All other therapeutic products 
Cupric Sulfate,DB06778,V03AB,Antidotes
Silver Nitrate,DB11080,C254,Anti-Infective Agent 
Silver Nitrate,DB11080,C28394,Topical Anti-Infective Agent
Silver Nitrate,DB11080,D08,Antiseptics and disinfectants 
Silver Nitrate,DB11080,D08A,Antiseptics and disinfectants 
Silver Nitrate,DB11080,D08AL,Silver compounds
Silver Nitrate,DB11080,D000890,Anti-Infective Agents
Mercuric iodide,DB04445,D08,Antiseptics and disinfectants 
Mercuric iodide,DB04445,D08A,Antiseptics and disinfectants 
Mercuric iodide,DB04445,D08AK,Mercurial products
Stannous Fluoride,DB11092,A01,Stomatological preparations 
Stannous Fluoride,DB11092,A01A,Stomatological preparations 
Stannous Fluoride,DB11092,A01AA,Caries prophylactic agents
Stannous Fluoride,DB11092,C254,Anti-Infective Agent 
Stannous Fluoride,DB11092,C28394,Topical Anti-Infective Agent
Stannous Fluoride,DB11092,D001697,Biomedical and Dental Materials
Stannous Fluoride,DB11092,D020011,Protective Agents 
Stannous Fluoride,DB11092,D002327,Cariostatic Agents 
Stannous Fluoride,DB11092,D005459,Fluorides
Stannous Fluoride,DB11092,D020011,Protective Agents 
Stannous Fluoride,DB11092,D002327,Cariostatic Agents 
Stannous Fluoride,DB11092,D014002,Tin Fluorides
Tetrazepam,DB13324,C78272,Agent Affecting Nervous System 
Tetrazepam,DB13324,C28197,Antianxiety Agent
Tetrazepam,DB13324,C78272,Agent Affecting Nervous System 
Tetrazepam,DB13324,C29756,Sedative and Hypnotic 
Tetrazepam,DB13324,C1012,Benzodiazepine
Tetrazepam,DB13324,D002491,Central Nervous System Agents
Tetrazepam,DB13324,D018373,Peripheral Nervous System Agents 
Tetrazepam,DB13324,D009465,Neuromuscular Agents
Tetrazepam,DB13324,M03,Muscle relaxants 
Tetrazepam,DB13324,M03B,"Muscle relaxants, centrally acting agents"
Iocarmic acid,DB13755,D006133,Growth Substances 
Iocarmic acid,DB13755,D010937,Plant Growth Regulators 
Iocarmic acid,DB13755,D014283,Triiodobenzoic Acids
Iocarmic acid,DB13755,V08,Contrast media 
Iocarmic acid,DB13755,V08A,"X-ray contrast media, iodinated "
Iocarmic acid,DB13755,V08AA,"Watersoluble, nephrotropic, high osmolar x-ray contrast media"
Stanozolol,DB06718,A14,Anabolic agents for systemic use 
Stanozolol,DB06718,A14A,Anabolic steroids 
Stanozolol,DB06718,A14AA,Androstan derivatives
Stanozolol,DB06718,C147908,Hormone Therapy Agent 
Stanozolol,DB06718,C548,Therapeutic Hormone 
Stanozolol,DB06718,C1636,Therapeutic Steroid Hormone
Stanozolol,DB06718,C147908,Hormone Therapy Agent 
Stanozolol,DB06718,C548,Therapeutic Hormone 
Stanozolol,DB06718,C2360,Anabolic Steroid
Stanozolol,DB06718,D006730,"Hormones, Hormone Substitutes, and Hormone Antagonists "
Stanozolol,DB06718,D006728,Hormones 
Stanozolol,DB06718,D000728,Androgens
Stanozolol,DB06718,D006730,"Hormones, Hormone Substitutes, and Hormone Antagonists "
Stanozolol,DB06718,D006728,Hormones 
Stanozolol,DB06718,D045930,Anabolic Agents
Chloropyramine,DB08800,C308,Immunotherapeutic Agent 
Chloropyramine,DB08800,C29578,Histamine-1 Receptor Antagonist
Chloropyramine,DB08800,D04,"Antipruritics, incl. antihistamines, anesthetics, etc. "
Chloropyramine,DB08800,D04A,"Antipruritics, incl. antihistamines, anesthetics, etc. "
Chloropyramine,DB08800,D04AA,Antihistamines for topical use
Chloropyramine,DB08800,D018377,Neurotransmitter Agents 
Chloropyramine,DB08800,D018494,Histamine Agents 
Chloropyramine,DB08800,D006633,Histamine Antagonists
Chloropyramine,DB08800,R06,Antihistamines for systemic use 
Chloropyramine,DB08800,R06A,Antihistamines for systemic use 
Chloropyramine,DB08800,R06AC,Substituted ethylene diamines
Melitracen,DB13384,C78272,Agent Affecting Nervous System 
Melitracen,DB13384,C265,Antidepressant Agent
Melitracen,DB13384,D002491,Central Nervous System Agents 
Melitracen,DB13384,D011619,Psychotropic Drugs 
Melitracen,DB13384,D000928,Antidepressive Agents
Melitracen,DB13384,N06,Psychoanaleptics 
Melitracen,DB13384,N06A,Antidepressants 
Melitracen,DB13384,N06AA,Non-selective monoamine reuptake inhibitors
Clodronic Acid,DB00720,C78281,Agent Affecting Musculoskeletal System 
Clodronic Acid,DB00720,C67439,Bone Resorption Inhibitor
Clodronic Acid,DB00720,D050071,Bone Density Conservation Agents 
Clodronic Acid,DB00720,D004164,Diphosphonates
Clodronic Acid,DB00720,M05,Drugs for treatment of bone diseases 
Clodronic Acid,DB00720,M05B,Drugs affecting bone structure and mineralization 
Clodronic Acid,DB00720,M05BA,Bisphosphonates
"2-Methyl-2-propylpropane-1,3-diyl dinitrate",DB13408,C01,Cardiac therapy 
"2-Methyl-2-propylpropane-1,3-diyl dinitrate",DB13408,C01D,Vasodilators used in cardiac diseases 
"2-Methyl-2-propylpropane-1,3-diyl dinitrate",DB13408,C01DA,Organic nitrates
Nicofuranose,DB13422,C10,Lipid modifying agents 
Nicofuranose,DB13422,C10A,"Lipid modifying agents, plain "
Nicofuranose,DB13422,C10AD,Nicotinic acid and derivatives
Nicofuranose,DB13422,C78274,Agent Affecting Cardiovascular System 
Nicofuranose,DB13422,C29707,Vasodilating Agent
Nicofuranose,DB13422,C78276,Agent Affecting Digestive System or Metabolism 
Nicofuranose,DB13422,C29703,Antilipidemic Agent 
Nicofuranose,DB13422,C98151,Niacin-based Antilipidemic Agent
Nicofuranose,DB13422,D002317,Cardiovascular Agents 
Nicofuranose,DB13422,D014665,Vasodilator Agents
Ammonium Chloride,DB06767,B05,Blood substitutes and perfusion solutions 
Ammonium Chloride,DB06767,B05X,I.v. solution additives 
Ammonium Chloride,DB06767,B05XA,Electrolyte solutions
Ammonium Chloride,DB06767,C78275,Agent Affecting Blood or Body Fluid 
Ammonium Chloride,DB06767,C29730,Electrolyte Replacement Agent
Ammonium Chloride,DB06767,G04,Urologicals 
Ammonium Chloride,DB06767,G04B,Urologicals 
Ammonium Chloride,DB06767,G04BA,Acidifiers
Reproterol,DB12846,C78272,Agent Affecting Nervous System 
Reproterol,DB12846,C29747,Adrenergic Agent 
Reproterol,DB12846,C87053,Adrenergic Agonist
Reproterol,DB12846,C78273,Agent Affecting Respiratory System 
Reproterol,DB12846,C29712,Anti-asthmatic Agent 
Reproterol,DB12846,C319,Bronchodilator
Reproterol,DB12846,D018373,Peripheral Nervous System Agents 
Reproterol,DB12846,D001337,Autonomic Agents
Reproterol,DB12846,D018377,Neurotransmitter Agents 
Reproterol,DB12846,D018663,Adrenergic Agents 
Reproterol,DB12846,D000322,Adrenergic Agonists
Reproterol,DB12846,D019141,Respiratory System Agents 
Reproterol,DB12846,D018927,Anti-Asthmatic Agents 
Reproterol,DB12846,D001993,Bronchodilator Agents
Reproterol,DB12846,R03,Drugs for obstructive airway diseases 
Reproterol,DB12846,R03A,"Adrenergics, inhalants "
Reproterol,DB12846,R03AC,Selective beta-2-adrenoreceptor agonists
Reproterol,DB12846,R03,Drugs for obstructive airway diseases 
Reproterol,DB12846,R03C,Adrenergics for systemic use 
Reproterol,DB12846,R03CC,Selective beta-2-adrenoreceptor agonists
Febarbamate,DB13303,C78272,Agent Affecting Nervous System 
Febarbamate,DB13303,C264,Anticonvulsant Agent
Febarbamate,DB13303,M03,Muscle relaxants 
Febarbamate,DB13303,M03B,"Muscle relaxants, centrally acting agents "
Febarbamate,DB13303,M03BA,Carbamic acid esters
Hydrocortisone Butyrate,DB14540,C147908,Hormone Therapy Agent 
Hydrocortisone Butyrate,DB14540,C548,Therapeutic Hormone 
Hydrocortisone Butyrate,DB14540,C1636,Therapeutic Steroid Hormone
Hydrocortisone Butyrate,DB14540,C308,Immunotherapeutic Agent 
Hydrocortisone Butyrate,DB14540,C574,Immunosuppressant 
Hydrocortisone Butyrate,DB14540,C211,Therapeutic Corticosteroid
Hydrocortisone Butyrate,DB14540,D07,"Corticosteroids, dermatological preparations "
Hydrocortisone Butyrate,DB14540,D07A,"Corticosteroids, plain "
Hydrocortisone Butyrate,DB14540,D07AB,"Corticosteroids, moderately potent (group ii)"
Hydrocortisone Butyrate,DB14540,D003879,Dermatologic Agents
Hydrocortisone Butyrate,DB14540,D006730,"Hormones, Hormone Substitutes, and Hormone Antagonists "
Hydrocortisone Butyrate,DB14540,D006728,Hormones
Diacerein,DB11994,D000893,Anti-Inflammatory Agents
Diacerein,DB11994,C78281,Agent Affecting Musculoskeletal System
Diacerein,DB11994,M01,Antiinflammatory and antirheumatic products 
Diacerein,DB11994,M01A,"Antiinflammatory and antirheumatic products, non-steroids"
Metopimazine,DB13591,A04,Antiemetics and antinauseants 
Metopimazine,DB13591,A04A,Antiemetics and antinauseants
Metopimazine,DB13591,C78272,Agent Affecting Nervous System 
Metopimazine,DB13591,C267,Antiemetic Agent
Metopimazine,DB13591,D002491,Central Nervous System Agents
Metopimazine,DB13591,D005765,Gastrointestinal Agents 
Metopimazine,DB13591,D000932,Antiemetics
Metopimazine,DB13591,D018373,Peripheral Nervous System Agents 
Metopimazine,DB13591,D001337,Autonomic Agents
Technetium Tc-99m,DB14227,V09,Diagnostic radiopharmaceuticals 
Technetium Tc-99m,DB14227,V09E,Respiratory system 
Technetium Tc-99m,DB14227,V09EA,"Technetium (99mtc), inhalants"
Technetium Tc-99m,DB14227,V09,Diagnostic radiopharmaceuticals 
Technetium Tc-99m,DB14227,V09I,Tumour detection 
Technetium Tc-99m,DB14227,V09IA,Technetium (99mtc) compounds
Xipamide,DB13803,C03,Diuretics 
Xipamide,DB13803,C03B,"Low-ceiling diuretics, excl. thiazides "
Xipamide,DB13803,C03BA,"Sulfonamides, plain"
Xipamide,DB13803,C78275,Agent Affecting Blood or Body Fluid 
Xipamide,DB13803,C448,Diuretic
Xipamide,DB13803,D002317,Cardiovascular Agents 
Xipamide,DB13803,D000959,Antihypertensive Agents
Xipamide,DB13803,D002317,Cardiovascular Agents 
Xipamide,DB13803,D045283,Natriuretic Agents
Xipamide,DB13803,D045283,Natriuretic Agents 
Xipamide,DB13803,D004232,Diuretics
Selegiline,DB01037,C471,Enzyme Inhibitor 
Selegiline,DB01037,C667,Monoamine Oxidase Inhibitor
Selegiline,DB01037,D002491,Central Nervous System Agents 
Selegiline,DB01037,D011619,Psychotropic Drugs 
Selegiline,DB01037,D000928,Antidepressive Agents
Selegiline,DB01037,D002491,Central Nervous System Agents 
Selegiline,DB01037,D018696,Neuroprotective Agents
Selegiline,DB01037,D002491,Central Nervous System Agents 
Selegiline,DB01037,D018726,Anti-Dyskinesia Agents 
Selegiline,DB01037,D000978,Antiparkinson Agents
Selegiline,DB01037,D004791,Enzyme Inhibitors 
Selegiline,DB01037,D008996,Monoamine Oxidase Inhibitors
Selegiline,DB01037,D020011,Protective Agents
Selegiline,DB01037,N04,Anti-parkinson drugs 
Selegiline,DB01037,N04B,Dopaminergic agents 
Selegiline,DB01037,N04BD,Monoamine oxidase b inhibitors
Levamisole,DB00848,D007155,Immunologic Factors
Levamisole,DB00848,D018501,Antirheumatic Agents
Levamisole,DB00848,C2140,Adjuvant
Levamisole,DB00848,C308,Immunotherapeutic Agent 
Levamisole,DB00848,C210,Immunoadjuvant 
Levamisole,DB00848,C2141,Chemo Immunostimulant Adjuvant
Levamisole,DB00848,D000890,Anti-Infective Agents 
Levamisole,DB00848,D000977,Antiparasitic Agents 
Levamisole,DB00848,D000871,Anthelmintics
Levamisole,DB00848,P02,Anthelmintics 
Levamisole,DB00848,P02C,Antinematodal agents 
Levamisole,DB00848,P02CE,Imidazothiazole derivatives
Clobutinol,DB09004,C78273,Agent Affecting Respiratory System 
Clobutinol,DB09004,C66917,Antitussive Agent
Clobutinol,DB09004,D002491,Central Nervous System Agents
Clobutinol,DB09004,D019141,Respiratory System Agents 
Clobutinol,DB09004,D000996,Antitussive Agents
Clobutinol,DB09004,R05,Cough and cold preparations 
Clobutinol,DB09004,R05D,"Cough suppressants, excl. combinations with expectorants"
Clemastine,DB00283,C308,Immunotherapeutic Agent 
Clemastine,DB00283,C29578,Histamine-1 Receptor Antagonist
Clemastine,DB00283,D04,"Antipruritics, incl. antihistamines, anesthetics, etc. "
Clemastine,DB00283,D04A,"Antipruritics, incl. antihistamines, anesthetics, etc. "
Clemastine,DB00283,D04AA,Antihistamines for topical use
Clemastine,DB00283,D003879,Dermatologic Agents 
Clemastine,DB00283,D000982,Antipruritics
Clemastine,DB00283,D018377,Neurotransmitter Agents 
Clemastine,DB00283,D018494,Histamine Agents 
Clemastine,DB00283,D006633,Histamine Antagonists
Clemastine,DB00283,D018926,Anti-Allergic Agents
Clemastine,DB00283,R06,Antihistamines for systemic use 
Clemastine,DB00283,R06A,Antihistamines for systemic use 
Clemastine,DB00283,R06AA,Aminoalkyl ethers
Thiamphenicol,DB08621,C254,Anti-Infective Agent 
Thiamphenicol,DB08621,C258,Antibiotic
Thiamphenicol,DB08621,C784,Protein Synthesis Inhibitor
Thiamphenicol,DB08621,D000890,Anti-Infective Agents 
Thiamphenicol,DB08621,D000900,Anti-Bacterial Agents
Thiamphenicol,DB08621,J01,Antibacterials for systemic use 
Thiamphenicol,DB08621,J01B,Amphenicols 
Thiamphenicol,DB08621,J01BA,Amphenicols
Pizotyline,DB06153,C78272,Agent Affecting Nervous System 
Pizotyline,DB06153,C66885,Serotonin Antagonist
Pizotyline,DB06153,D002491,Central Nervous System Agents 
Pizotyline,DB06153,D000700,Analgesics
Pizotyline,DB06153,D002491,Central Nervous System Agents 
Pizotyline,DB06153,D011619,Psychotropic Drugs 
Pizotyline,DB06153,D000928,Antidepressive Agents
Pizotyline,DB06153,D018373,Peripheral Nervous System Agents 
Pizotyline,DB06153,D018689,Sensory System Agents
Pizotyline,DB06153,D018377,Neurotransmitter Agents 
Pizotyline,DB06153,D018490,Serotonin Agents 
Pizotyline,DB06153,D012702,Serotonin Antagonists
Pizotyline,DB06153,N02,Analgesics 
Pizotyline,DB06153,N02C,Antimigraine preparations
Cephalexin,DB00567,C254,Anti-Infective Agent 
Cephalexin,DB00567,C258,Antibiotic 
Cephalexin,DB00567,C260,Beta-Lactam Antibiotic
Cephalexin,DB00567,D000890,Anti-Infective Agents 
Cephalexin,DB00567,D000900,Anti-Bacterial Agents 
Cephalexin,DB00567,D002511,Cephalosporins
Cephalexin,DB00567,D000890,Anti-Infective Agents 
Cephalexin,DB00567,D000900,Anti-Bacterial Agents 
Cephalexin,DB00567,D007769,Lactams
Cephalexin,DB00567,D000890,Anti-Infective Agents 
Cephalexin,DB00567,D000900,Anti-Bacterial Agents 
Cephalexin,DB00567,D047090,beta-Lactams
Cephalexin,DB00567,J01,Antibacterials for systemic use 
Cephalexin,DB00567,J01D,Other beta-lactam antibacterials 
Cephalexin,DB00567,J01DB,First-generation cephalosporins
Imolamine,DB09284,C01,Cardiac therapy 
Imolamine,DB09284,C01D,Vasodilators used in cardiac diseases
Imolamine,DB09284,C78274,Agent Affecting Cardiovascular System 
Imolamine,DB09284,C29707,Vasodilating Agent
Imolamine,DB09284,D002317,Cardiovascular Agents 
Imolamine,DB09284,D014665,Vasodilator Agents
Iocetamic Acid,DB09403,V08,Contrast media 
Iocetamic Acid,DB09403,V08A,"X-ray contrast media, iodinated "
Iocetamic Acid,DB09403,V08AC,"Watersoluble, hepatotropic x-ray contrast media"
Isosorbide Mononitrate,DB01020,C01,Cardiac therapy 
Isosorbide Mononitrate,DB01020,C01D,Vasodilators used in cardiac diseases 
Isosorbide Mononitrate,DB01020,C01DA,Organic nitrates
Isosorbide Mononitrate,DB01020,C78274,Agent Affecting Cardiovascular System 
Isosorbide Mononitrate,DB01020,C29707,Vasodilating Agent
Isosorbide Mononitrate,DB01020,D002317,Cardiovascular Agents 
Isosorbide Mononitrate,DB01020,D014665,Vasodilator Agents
Isosorbide Mononitrate,DB01020,D002317,Cardiovascular Agents 
Isosorbide Mononitrate,DB01020,D020030,Nitric Oxide Donors
Gestrinone,DB11619,C147908,Hormone Therapy Agent 
Gestrinone,DB11619,C548,Therapeutic Hormone 
Gestrinone,DB11619,C1636,Therapeutic Steroid Hormone
Gestrinone,DB11619,D006730,"Hormones, Hormone Substitutes, and Hormone Antagonists "
Gestrinone,DB11619,D006728,Hormones 
Gestrinone,DB11619,D011372,Progestins
Gestrinone,DB11619,D012102,Reproductive Control Agents 
Gestrinone,DB11619,D003270,Contraceptive Agents
Gestrinone,DB11619,G03,Sex hormones and modulators of the genital system 
Gestrinone,DB11619,G03X,Other sex hormones and modulators of the genital system 
Gestrinone,DB11619,G03XA,Antigonadotropins and similar agents
Thenalidine,DB04826,C308,Immunotherapeutic Agent 
Thenalidine,DB04826,C29578,Histamine-1 Receptor Antagonist
Thenalidine,DB04826,D04,"Antipruritics, incl. antihistamines, anesthetics, etc. "
Thenalidine,DB04826,D04A,"Antipruritics, incl. antihistamines, anesthetics, etc. "
Thenalidine,DB04826,D04AA,Antihistamines for topical use
Thenalidine,DB04826,R06,Antihistamines for systemic use 
Thenalidine,DB04826,R06A,Antihistamines for systemic use
Ornidazole,DB13026,C254,Anti-Infective Agent 
Ornidazole,DB13026,C258,Antibiotic
Ornidazole,DB13026,D000890,Anti-Infective Agents 
Ornidazole,DB13026,D000977,Antiparasitic Agents 
Ornidazole,DB13026,D000981,Antiprotozoal Agents
Ornidazole,DB13026,D011838,Radiation-Sensitizing Agents
Ornidazole,DB13026,G01,Gynecological antiinfectives and antiseptics 
Ornidazole,DB13026,G01A,"Antiinfectives and antiseptics, excl. combinations with corticosteroids "
Ornidazole,DB13026,G01AF,Imidazole derivatives
Ornidazole,DB13026,J01,Antibacterials for systemic use 
Ornidazole,DB13026,J01X,Other antibacterials 
Ornidazole,DB13026,J01XD,Imidazole derivatives
Ornidazole,DB13026,P01,Antiprotozoals 
Ornidazole,DB13026,P01A,Agents against amoebiasis and other protozoal diseases 
Ornidazole,DB13026,P01AB,Nitroimidazole derivatives
Etamiphylline,DB13592,C471,Enzyme Inhibitor 
Etamiphylline,DB13592,C744,Phosphodiesterase Inhibitor
Etamiphylline,DB13592,C78273,Agent Affecting Respiratory System 
Etamiphylline,DB13592,C29712,Anti-asthmatic Agent 
Etamiphylline,DB13592,C319,Bronchodilator
Etamiphylline,DB13592,D018373,Peripheral Nervous System Agents 
Etamiphylline,DB13592,D001337,Autonomic Agents
Etamiphylline,DB13592,D019141,Respiratory System Agents 
Etamiphylline,DB13592,D018927,Anti-Asthmatic Agents 
Etamiphylline,DB13592,D001993,Bronchodilator Agents
