drugbank_id,drug_score,drug_neg_log_score,trustrank,drug_name,drug_atc_code,drug_atc_label,uniprot_id,symbol,ensembl_id,drug|protein,interaction_label,actions
DB11841,1.187559277207839e-05,4.925344703284776,49,Entinostat,L01,Antineoplastic agents ,P56524,HDAC4,ENSG00000068024,DB11841|P56524,target_negativeEffect,inhibitor
DB11841,1.187559277207839e-05,4.925344703284776,49,Entinostat,L01,Antineoplastic agents ,P04629,NTRK1,ENSG00000198400,DB11841|P04629,,
DB11841,1.187559277207839e-05,4.925344703284776,49,Entinostat,L01,Antineoplastic agents ,P06241,FYN,ENSG00000010810,DB11841|P06241,,
DB11841,1.187559277207839e-05,4.925344703284776,49,Entinostat,L01,Antineoplastic agents ,Q9UQL6,HDAC5,ENSG00000108840,DB11841|Q9UQL6,target_negativeEffect,inhibitor
DB12565,1.187559277207839e-05,4.925344703284776,49,,,,Q8WUI4,HDAC7,ENSG00000061273,DB12565|Q8WUI4,target_negativeEffect,inhibitor
DB12565,1.187559277207839e-05,4.925344703284776,49,,,,P07947,YES1,ENSG00000176105,DB12565|P07947,,
DB12565,1.187559277207839e-05,4.925344703284776,49,,,,P09884,POLA1,ENSG00000101868,DB12565|P09884,,
DB12565,1.187559277207839e-05,4.925344703284776,49,,,,Q92769,HDAC2,ENSG00000196591,DB12565|Q92769,target_negativeEffect,inhibitor
DB12565,1.187559277207839e-05,4.925344703284776,49,,,,P06748,NPM1,ENSG00000181163,DB12565|P06748,,
DB12565,1.187559277207839e-05,4.925344703284776,49,,,,P12931,SRC,ENSG00000197122,DB12565|P12931,,
DB12565,1.187559277207839e-05,4.925344703284776,49,,,,O15379,HDAC3,ENSG00000171720,DB12565|O15379,target_negativeEffect,inhibitor
DB12565,1.187559277207839e-05,4.925344703284776,49,,,,Q9BQE3,TUBA1C,ENSG00000167553,DB12565|Q9BQE3,,
DB12565,1.187559277207839e-05,4.925344703284776,49,,,,Q9UKV0,HDAC9,ENSG00000048052,DB12565|Q9UKV0,target_negativeEffect,inhibitor
DB12565,1.187559277207839e-05,4.925344703284776,49,,,,P12268,IMPDH2,ENSG00000178035,DB12565|P12268,,
DB12565,1.187559277207839e-05,4.925344703284776,49,,,,Q13547,HDAC1,ENSG00000116478,DB12565|Q13547,target_negativeEffect,inhibitor
DB12565,1.187559277207839e-05,4.925344703284776,49,,,,Q71U36,TUBA1A,ENSG00000167552,DB12565|Q71U36,,
DB12565,1.187559277207839e-05,4.925344703284776,49,,,,P56524,HDAC4,ENSG00000068024,DB12565|P56524,target_negativeEffect,inhibitor
DB12565,1.187559277207839e-05,4.925344703284776,49,,,,P04629,NTRK1,ENSG00000198400,DB12565|P04629,,
DB12565,1.187559277207839e-05,4.925344703284776,49,,,,P06241,FYN,ENSG00000010810,DB12565|P06241,,
DB12565,1.187559277207839e-05,4.925344703284776,49,,,,Q9UQL6,HDAC5,ENSG00000108840,DB12565|Q9UQL6,target_negativeEffect,inhibitor
DB12847,1.187559277207839e-05,4.925344703284776,49,,,,Q8WUI4,HDAC7,ENSG00000061273,DB12847|Q8WUI4,target_negativeEffect,inhibitor
DB12847,1.187559277207839e-05,4.925344703284776,49,,,,P07947,YES1,ENSG00000176105,DB12847|P07947,,
DB12847,1.187559277207839e-05,4.925344703284776,49,,,,P09884,POLA1,ENSG00000101868,DB12847|P09884,,
DB12847,1.187559277207839e-05,4.925344703284776,49,,,,Q92769,HDAC2,ENSG00000196591,DB12847|Q92769,target_negativeEffect,inhibitor
DB12847,1.187559277207839e-05,4.925344703284776,49,,,,P06748,NPM1,ENSG00000181163,DB12847|P06748,,
DB12847,1.187559277207839e-05,4.925344703284776,49,,,,P12931,SRC,ENSG00000197122,DB12847|P12931,,
DB12847,1.187559277207839e-05,4.925344703284776,49,,,,O15379,HDAC3,ENSG00000171720,DB12847|O15379,target_negativeEffect,inhibitor
DB12847,1.187559277207839e-05,4.925344703284776,49,,,,Q9BQE3,TUBA1C,ENSG00000167553,DB12847|Q9BQE3,,
DB12847,1.187559277207839e-05,4.925344703284776,49,,,,Q9UKV0,HDAC9,ENSG00000048052,DB12847|Q9UKV0,target_negativeEffect,inhibitor
DB12847,1.187559277207839e-05,4.925344703284776,49,,,,P12268,IMPDH2,ENSG00000178035,DB12847|P12268,,
DB12847,1.187559277207839e-05,4.925344703284776,49,,,,Q13547,HDAC1,ENSG00000116478,DB12847|Q13547,target_negativeEffect,inhibitor
DB12847,1.187559277207839e-05,4.925344703284776,49,,,,Q71U36,TUBA1A,ENSG00000167552,DB12847|Q71U36,,
DB12847,1.187559277207839e-05,4.925344703284776,49,,,,P56524,HDAC4,ENSG00000068024,DB12847|P56524,target_negativeEffect,inhibitor
DB12847,1.187559277207839e-05,4.925344703284776,49,,,,P04629,NTRK1,ENSG00000198400,DB12847|P04629,,
DB12847,1.187559277207839e-05,4.925344703284776,49,,,,P06241,FYN,ENSG00000010810,DB12847|P06241,,
DB12847,1.187559277207839e-05,4.925344703284776,49,,,,Q9UQL6,HDAC5,ENSG00000108840,DB12847|Q9UQL6,target_negativeEffect,inhibitor
DB12645,1.187559277207839e-05,4.925344703284776,49,,,,Q8WUI4,HDAC7,ENSG00000061273,DB12645|Q8WUI4,target_negativeEffect,inhibitor
DB12645,1.187559277207839e-05,4.925344703284776,49,,,,P07947,YES1,ENSG00000176105,DB12645|P07947,,
DB12645,1.187559277207839e-05,4.925344703284776,49,,,,P09884,POLA1,ENSG00000101868,DB12645|P09884,,
DB12645,1.187559277207839e-05,4.925344703284776,49,,,,Q92769,HDAC2,ENSG00000196591,DB12645|Q92769,target_negativeEffect,inhibitor
DB12645,1.187559277207839e-05,4.925344703284776,49,,,,P06748,NPM1,ENSG00000181163,DB12645|P06748,,
DB12645,1.187559277207839e-05,4.925344703284776,49,,,,P12931,SRC,ENSG00000197122,DB12645|P12931,,
DB12645,1.187559277207839e-05,4.925344703284776,49,,,,O15379,HDAC3,ENSG00000171720,DB12645|O15379,target_negativeEffect,inhibitor
DB12645,1.187559277207839e-05,4.925344703284776,49,,,,Q9BQE3,TUBA1C,ENSG00000167553,DB12645|Q9BQE3,,
DB12645,1.187559277207839e-05,4.925344703284776,49,,,,Q9UKV0,HDAC9,ENSG00000048052,DB12645|Q9UKV0,target_negativeEffect,inhibitor
DB12645,1.187559277207839e-05,4.925344703284776,49,,,,P12268,IMPDH2,ENSG00000178035,DB12645|P12268,,
DB12645,1.187559277207839e-05,4.925344703284776,49,,,,Q13547,HDAC1,ENSG00000116478,DB12645|Q13547,target_negativeEffect,inhibitor
DB12645,1.187559277207839e-05,4.925344703284776,49,,,,Q71U36,TUBA1A,ENSG00000167552,DB12645|Q71U36,,
DB12645,1.187559277207839e-05,4.925344703284776,49,,,,P56524,HDAC4,ENSG00000068024,DB12645|P56524,target_negativeEffect,inhibitor
DB12645,1.187559277207839e-05,4.925344703284776,49,,,,P04629,NTRK1,ENSG00000198400,DB12645|P04629,,
DB12645,1.187559277207839e-05,4.925344703284776,49,,,,P06241,FYN,ENSG00000010810,DB12645|P06241,,
DB12645,1.187559277207839e-05,4.925344703284776,49,,,,Q9UQL6,HDAC5,ENSG00000108840,DB12645|Q9UQL6,target_negativeEffect,inhibitor
DB00675,1.1563384647368658e-05,4.936915027634627,55,Tamoxifen,L02,Endocrine therapy ,Q8WUI4,HDAC7,ENSG00000061273,DB00675|Q8WUI4,,
DB00675,1.1563384647368658e-05,4.936915027634627,55,Tamoxifen,L02,Endocrine therapy ,P07947,YES1,ENSG00000176105,DB00675|P07947,,
DB00675,1.1563384647368658e-05,4.936915027634627,55,Tamoxifen,L02,Endocrine therapy ,P09884,POLA1,ENSG00000101868,DB00675|P09884,,
DB00675,1.1563384647368658e-05,4.936915027634627,55,Tamoxifen,L02,Endocrine therapy ,Q92769,HDAC2,ENSG00000196591,DB00675|Q92769,,
DB00675,1.1563384647368658e-05,4.936915027634627,55,Tamoxifen,L02,Endocrine therapy ,P06748,NPM1,ENSG00000181163,DB00675|P06748,,
DB00675,1.1563384647368658e-05,4.936915027634627,55,Tamoxifen,L02,Endocrine therapy ,P12931,SRC,ENSG00000197122,DB00675|P12931,,
DB00675,1.1563384647368658e-05,4.936915027634627,55,Tamoxifen,L02,Endocrine therapy ,O15379,HDAC3,ENSG00000171720,DB00675|O15379,,
DB00675,1.1563384647368658e-05,4.936915027634627,55,Tamoxifen,L02,Endocrine therapy ,Q9BQE3,TUBA1C,ENSG00000167553,DB00675|Q9BQE3,,
DB00675,1.1563384647368658e-05,4.936915027634627,55,Tamoxifen,L02,Endocrine therapy ,Q9UKV0,HDAC9,ENSG00000048052,DB00675|Q9UKV0,,
DB00675,1.1563384647368658e-05,4.936915027634627,55,Tamoxifen,L02,Endocrine therapy ,P12268,IMPDH2,ENSG00000178035,DB00675|P12268,,
DB00675,1.1563384647368658e-05,4.936915027634627,55,Tamoxifen,L02,Endocrine therapy ,Q13547,HDAC1,ENSG00000116478,DB00675|Q13547,,
DB00675,1.1563384647368658e-05,4.936915027634627,55,Tamoxifen,L02,Endocrine therapy ,Q71U36,TUBA1A,ENSG00000167552,DB00675|Q71U36,,
DB00675,1.1563384647368658e-05,4.936915027634627,55,Tamoxifen,L02,Endocrine therapy ,P56524,HDAC4,ENSG00000068024,DB00675|P56524,,
DB00675,1.1563384647368658e-05,4.936915027634627,55,Tamoxifen,L02,Endocrine therapy ,P04629,NTRK1,ENSG00000198400,DB00675|P04629,,
DB00675,1.1563384647368658e-05,4.936915027634627,55,Tamoxifen,L02,Endocrine therapy ,P06241,FYN,ENSG00000010810,DB00675|P06241,,
DB00675,1.1563384647368658e-05,4.936915027634627,55,Tamoxifen,L02,Endocrine therapy ,Q9UQL6,HDAC5,ENSG00000108840,DB00675|Q9UQL6,,
DB00477,1.1198202201615605e-05,4.950851694882376,56,Chlorpromazine,N05,Psycholeptics ,Q8WUI4,HDAC7,ENSG00000061273,DB00477|Q8WUI4,,
DB00477,1.1198202201615605e-05,4.950851694882376,56,Chlorpromazine,N05,Psycholeptics ,P07947,YES1,ENSG00000176105,DB00477|P07947,,
DB00477,1.1198202201615605e-05,4.950851694882376,56,Chlorpromazine,N05,Psycholeptics ,P09884,POLA1,ENSG00000101868,DB00477|P09884,,
DB00477,1.1198202201615605e-05,4.950851694882376,56,Chlorpromazine,N05,Psycholeptics ,Q92769,HDAC2,ENSG00000196591,DB00477|Q92769,,
DB00477,1.1198202201615605e-05,4.950851694882376,56,Chlorpromazine,N05,Psycholeptics ,P06748,NPM1,ENSG00000181163,DB00477|P06748,,
DB00477,1.1198202201615605e-05,4.950851694882376,56,Chlorpromazine,N05,Psycholeptics ,P12931,SRC,ENSG00000197122,DB00477|P12931,,
DB00477,1.1198202201615605e-05,4.950851694882376,56,Chlorpromazine,N05,Psycholeptics ,O15379,HDAC3,ENSG00000171720,DB00477|O15379,,
DB00477,1.1198202201615605e-05,4.950851694882376,56,Chlorpromazine,N05,Psycholeptics ,Q9BQE3,TUBA1C,ENSG00000167553,DB00477|Q9BQE3,,
DB00477,1.1198202201615605e-05,4.950851694882376,56,Chlorpromazine,N05,Psycholeptics ,Q9UKV0,HDAC9,ENSG00000048052,DB00477|Q9UKV0,,
DB00477,1.1198202201615605e-05,4.950851694882376,56,Chlorpromazine,N05,Psycholeptics ,P12268,IMPDH2,ENSG00000178035,DB00477|P12268,,
DB00477,1.1198202201615605e-05,4.950851694882376,56,Chlorpromazine,N05,Psycholeptics ,Q13547,HDAC1,ENSG00000116478,DB00477|Q13547,,
DB00477,1.1198202201615605e-05,4.950851694882376,56,Chlorpromazine,N05,Psycholeptics ,Q71U36,TUBA1A,ENSG00000167552,DB00477|Q71U36,,
DB00477,1.1198202201615605e-05,4.950851694882376,56,Chlorpromazine,N05,Psycholeptics ,P56524,HDAC4,ENSG00000068024,DB00477|P56524,,
DB00477,1.1198202201615605e-05,4.950851694882376,56,Chlorpromazine,N05,Psycholeptics ,P04629,NTRK1,ENSG00000198400,DB00477|P04629,,
DB00477,1.1198202201615605e-05,4.950851694882376,56,Chlorpromazine,N05,Psycholeptics ,P06241,FYN,ENSG00000010810,DB00477|P06241,,
DB00477,1.1198202201615605e-05,4.950851694882376,56,Chlorpromazine,N05,Psycholeptics ,Q9UQL6,HDAC5,ENSG00000108840,DB00477|Q9UQL6,,
DB00121,1.065565838961214e-05,4.972419711023297,57,Biotin,A11,Vitamins,Q8WUI4,HDAC7,ENSG00000061273,DB00121|Q8WUI4,,
DB00121,1.065565838961214e-05,4.972419711023297,57,Biotin,A11,Vitamins,P07947,YES1,ENSG00000176105,DB00121|P07947,,
DB00121,1.065565838961214e-05,4.972419711023297,57,Biotin,A11,Vitamins,P09884,POLA1,ENSG00000101868,DB00121|P09884,,
DB00121,1.065565838961214e-05,4.972419711023297,57,Biotin,A11,Vitamins,Q92769,HDAC2,ENSG00000196591,DB00121|Q92769,,
DB00121,1.065565838961214e-05,4.972419711023297,57,Biotin,A11,Vitamins,P06748,NPM1,ENSG00000181163,DB00121|P06748,,
DB00121,1.065565838961214e-05,4.972419711023297,57,Biotin,A11,Vitamins,P12931,SRC,ENSG00000197122,DB00121|P12931,,
DB00121,1.065565838961214e-05,4.972419711023297,57,Biotin,A11,Vitamins,O15379,HDAC3,ENSG00000171720,DB00121|O15379,,
DB00121,1.065565838961214e-05,4.972419711023297,57,Biotin,A11,Vitamins,Q9BQE3,TUBA1C,ENSG00000167553,DB00121|Q9BQE3,,
DB00121,1.065565838961214e-05,4.972419711023297,57,Biotin,A11,Vitamins,Q9UKV0,HDAC9,ENSG00000048052,DB00121|Q9UKV0,,
DB00121,1.065565838961214e-05,4.972419711023297,57,Biotin,A11,Vitamins,P12268,IMPDH2,ENSG00000178035,DB00121|P12268,,
DB00121,1.065565838961214e-05,4.972419711023297,57,Biotin,A11,Vitamins,Q13547,HDAC1,ENSG00000116478,DB00121|Q13547,,
DB00121,1.065565838961214e-05,4.972419711023297,57,Biotin,A11,Vitamins,Q71U36,TUBA1A,ENSG00000167552,DB00121|Q71U36,,
DB00121,1.065565838961214e-05,4.972419711023297,57,Biotin,A11,Vitamins,P56524,HDAC4,ENSG00000068024,DB00121|P56524,,
DB00121,1.065565838961214e-05,4.972419711023297,57,Biotin,A11,Vitamins,P04629,NTRK1,ENSG00000198400,DB00121|P04629,,
DB00121,1.065565838961214e-05,4.972419711023297,57,Biotin,A11,Vitamins,P06241,FYN,ENSG00000010810,DB00121|P06241,,
DB00121,1.065565838961214e-05,4.972419711023297,57,Biotin,A11,Vitamins,Q9UQL6,HDAC5,ENSG00000108840,DB00121|Q9UQL6,,
DB12695,9.994278096891738e-06,5.000248570216109,58,,,,Q8WUI4,HDAC7,ENSG00000061273,DB12695|Q8WUI4,,
DB12695,9.994278096891738e-06,5.000248570216109,58,,,,P07947,YES1,ENSG00000176105,DB12695|P07947,,
DB12695,9.994278096891738e-06,5.000248570216109,58,,,,P09884,POLA1,ENSG00000101868,DB12695|P09884,,
DB12695,9.994278096891738e-06,5.000248570216109,58,,,,Q92769,HDAC2,ENSG00000196591,DB12695|Q92769,,
DB12695,9.994278096891738e-06,5.000248570216109,58,,,,P06748,NPM1,ENSG00000181163,DB12695|P06748,,
DB12695,9.994278096891738e-06,5.000248570216109,58,,,,P12931,SRC,ENSG00000197122,DB12695|P12931,,
DB12695,9.994278096891738e-06,5.000248570216109,58,,,,O15379,HDAC3,ENSG00000171720,DB12695|O15379,,
DB12695,9.994278096891738e-06,5.000248570216109,58,,,,Q9BQE3,TUBA1C,ENSG00000167553,DB12695|Q9BQE3,,
DB12695,9.994278096891738e-06,5.000248570216109,58,,,,Q9UKV0,HDAC9,ENSG00000048052,DB12695|Q9UKV0,,
DB12695,9.994278096891738e-06,5.000248570216109,58,,,,P12268,IMPDH2,ENSG00000178035,DB12695|P12268,,
DB12695,9.994278096891738e-06,5.000248570216109,58,,,,Q13547,HDAC1,ENSG00000116478,DB12695|Q13547,,
DB12695,9.994278096891738e-06,5.000248570216109,58,,,,Q71U36,TUBA1A,ENSG00000167552,DB12695|Q71U36,,
DB12695,9.994278096891738e-06,5.000248570216109,58,,,,P56524,HDAC4,ENSG00000068024,DB12695|P56524,,
DB12695,9.994278096891738e-06,5.000248570216109,58,,,,P04629,NTRK1,ENSG00000198400,DB12695|P04629,,
DB12695,9.994278096891738e-06,5.000248570216109,58,,,,P06241,FYN,ENSG00000010810,DB12695|P06241,,
DB12695,9.994278096891738e-06,5.000248570216109,58,,,,Q9UQL6,HDAC5,ENSG00000108840,DB12695|Q9UQL6,,
DB00257,9.435416070947027e-06,5.025238944112485,59,Clotrimazole,A01,Stomatological preparations ,Q8WUI4,HDAC7,ENSG00000061273,DB00257|Q8WUI4,,
DB00257,9.435416070947027e-06,5.025238944112485,59,Clotrimazole,A01,Stomatological preparations ,P07947,YES1,ENSG00000176105,DB00257|P07947,,
DB00257,9.435416070947027e-06,5.025238944112485,59,Clotrimazole,A01,Stomatological preparations ,P09884,POLA1,ENSG00000101868,DB00257|P09884,,
DB00257,9.435416070947027e-06,5.025238944112485,59,Clotrimazole,A01,Stomatological preparations ,Q92769,HDAC2,ENSG00000196591,DB00257|Q92769,,
DB00257,9.435416070947027e-06,5.025238944112485,59,Clotrimazole,A01,Stomatological preparations ,P06748,NPM1,ENSG00000181163,DB00257|P06748,,
DB00257,9.435416070947027e-06,5.025238944112485,59,Clotrimazole,A01,Stomatological preparations ,P12931,SRC,ENSG00000197122,DB00257|P12931,,
DB00257,9.435416070947027e-06,5.025238944112485,59,Clotrimazole,A01,Stomatological preparations ,O15379,HDAC3,ENSG00000171720,DB00257|O15379,,
DB00257,9.435416070947027e-06,5.025238944112485,59,Clotrimazole,A01,Stomatological preparations ,Q9BQE3,TUBA1C,ENSG00000167553,DB00257|Q9BQE3,,
DB00257,9.435416070947027e-06,5.025238944112485,59,Clotrimazole,A01,Stomatological preparations ,Q9UKV0,HDAC9,ENSG00000048052,DB00257|Q9UKV0,,
DB00257,9.435416070947027e-06,5.025238944112485,59,Clotrimazole,A01,Stomatological preparations ,P12268,IMPDH2,ENSG00000178035,DB00257|P12268,,
DB00257,9.435416070947027e-06,5.025238944112485,59,Clotrimazole,A01,Stomatological preparations ,Q13547,HDAC1,ENSG00000116478,DB00257|Q13547,,
DB00257,9.435416070947027e-06,5.025238944112485,59,Clotrimazole,A01,Stomatological preparations ,Q71U36,TUBA1A,ENSG00000167552,DB00257|Q71U36,,
DB00257,9.435416070947027e-06,5.025238944112485,59,Clotrimazole,A01,Stomatological preparations ,P56524,HDAC4,ENSG00000068024,DB00257|P56524,,
DB00257,9.435416070947027e-06,5.025238944112485,59,Clotrimazole,A01,Stomatological preparations ,P04629,NTRK1,ENSG00000198400,DB00257|P04629,,
DB00257,9.435416070947027e-06,5.025238944112485,59,Clotrimazole,A01,Stomatological preparations ,P06241,FYN,ENSG00000010810,DB00257|P06241,,
DB00257,9.435416070947027e-06,5.025238944112485,59,Clotrimazole,A01,Stomatological preparations ,Q9UQL6,HDAC5,ENSG00000108840,DB00257|Q9UQL6,,
DB00257,9.435416070947027e-06,5.025238944112485,59,Clotrimazole,D01,Antifungals for dermatological use ,Q8WUI4,HDAC7,ENSG00000061273,DB00257|Q8WUI4,,
DB00257,9.435416070947027e-06,5.025238944112485,59,Clotrimazole,D01,Antifungals for dermatological use ,P07947,YES1,ENSG00000176105,DB00257|P07947,,
DB00257,9.435416070947027e-06,5.025238944112485,59,Clotrimazole,D01,Antifungals for dermatological use ,P09884,POLA1,ENSG00000101868,DB00257|P09884,,
DB00257,9.435416070947027e-06,5.025238944112485,59,Clotrimazole,D01,Antifungals for dermatological use ,Q92769,HDAC2,ENSG00000196591,DB00257|Q92769,,
DB00257,9.435416070947027e-06,5.025238944112485,59,Clotrimazole,D01,Antifungals for dermatological use ,P06748,NPM1,ENSG00000181163,DB00257|P06748,,
DB00257,9.435416070947027e-06,5.025238944112485,59,Clotrimazole,D01,Antifungals for dermatological use ,P12931,SRC,ENSG00000197122,DB00257|P12931,,
DB00257,9.435416070947027e-06,5.025238944112485,59,Clotrimazole,D01,Antifungals for dermatological use ,O15379,HDAC3,ENSG00000171720,DB00257|O15379,,
DB00257,9.435416070947027e-06,5.025238944112485,59,Clotrimazole,D01,Antifungals for dermatological use ,Q9BQE3,TUBA1C,ENSG00000167553,DB00257|Q9BQE3,,
DB00257,9.435416070947027e-06,5.025238944112485,59,Clotrimazole,D01,Antifungals for dermatological use ,Q9UKV0,HDAC9,ENSG00000048052,DB00257|Q9UKV0,,
DB00257,9.435416070947027e-06,5.025238944112485,59,Clotrimazole,D01,Antifungals for dermatological use ,P12268,IMPDH2,ENSG00000178035,DB00257|P12268,,
DB00257,9.435416070947027e-06,5.025238944112485,59,Clotrimazole,D01,Antifungals for dermatological use ,Q13547,HDAC1,ENSG00000116478,DB00257|Q13547,,
DB00257,9.435416070947027e-06,5.025238944112485,59,Clotrimazole,D01,Antifungals for dermatological use ,Q71U36,TUBA1A,ENSG00000167552,DB00257|Q71U36,,
DB00257,9.435416070947027e-06,5.025238944112485,59,Clotrimazole,D01,Antifungals for dermatological use ,P56524,HDAC4,ENSG00000068024,DB00257|P56524,,
DB00257,9.435416070947027e-06,5.025238944112485,59,Clotrimazole,D01,Antifungals for dermatological use ,P04629,NTRK1,ENSG00000198400,DB00257|P04629,,
DB00257,9.435416070947027e-06,5.025238944112485,59,Clotrimazole,D01,Antifungals for dermatological use ,P06241,FYN,ENSG00000010810,DB00257|P06241,,
DB00257,9.435416070947027e-06,5.025238944112485,59,Clotrimazole,D01,Antifungals for dermatological use ,Q9UQL6,HDAC5,ENSG00000108840,DB00257|Q9UQL6,,
DB00257,9.435416070947027e-06,5.025238944112485,59,Clotrimazole,G01,Gynecological antiinfectives and antiseptics ,Q8WUI4,HDAC7,ENSG00000061273,DB00257|Q8WUI4,,
DB00257,9.435416070947027e-06,5.025238944112485,59,Clotrimazole,G01,Gynecological antiinfectives and antiseptics ,P07947,YES1,ENSG00000176105,DB00257|P07947,,
DB00257,9.435416070947027e-06,5.025238944112485,59,Clotrimazole,G01,Gynecological antiinfectives and antiseptics ,P09884,POLA1,ENSG00000101868,DB00257|P09884,,
DB00257,9.435416070947027e-06,5.025238944112485,59,Clotrimazole,G01,Gynecological antiinfectives and antiseptics ,Q92769,HDAC2,ENSG00000196591,DB00257|Q92769,,
DB00257,9.435416070947027e-06,5.025238944112485,59,Clotrimazole,G01,Gynecological antiinfectives and antiseptics ,P06748,NPM1,ENSG00000181163,DB00257|P06748,,
DB00257,9.435416070947027e-06,5.025238944112485,59,Clotrimazole,G01,Gynecological antiinfectives and antiseptics ,P12931,SRC,ENSG00000197122,DB00257|P12931,,
DB00257,9.435416070947027e-06,5.025238944112485,59,Clotrimazole,G01,Gynecological antiinfectives and antiseptics ,O15379,HDAC3,ENSG00000171720,DB00257|O15379,,
DB00257,9.435416070947027e-06,5.025238944112485,59,Clotrimazole,G01,Gynecological antiinfectives and antiseptics ,Q9BQE3,TUBA1C,ENSG00000167553,DB00257|Q9BQE3,,
DB00257,9.435416070947027e-06,5.025238944112485,59,Clotrimazole,G01,Gynecological antiinfectives and antiseptics ,Q9UKV0,HDAC9,ENSG00000048052,DB00257|Q9UKV0,,
DB00257,9.435416070947027e-06,5.025238944112485,59,Clotrimazole,G01,Gynecological antiinfectives and antiseptics ,P12268,IMPDH2,ENSG00000178035,DB00257|P12268,,
DB00257,9.435416070947027e-06,5.025238944112485,59,Clotrimazole,G01,Gynecological antiinfectives and antiseptics ,Q13547,HDAC1,ENSG00000116478,DB00257|Q13547,,
DB00257,9.435416070947027e-06,5.025238944112485,59,Clotrimazole,G01,Gynecological antiinfectives and antiseptics ,Q71U36,TUBA1A,ENSG00000167552,DB00257|Q71U36,,
DB00257,9.435416070947027e-06,5.025238944112485,59,Clotrimazole,G01,Gynecological antiinfectives and antiseptics ,P56524,HDAC4,ENSG00000068024,DB00257|P56524,,
DB00257,9.435416070947027e-06,5.025238944112485,59,Clotrimazole,G01,Gynecological antiinfectives and antiseptics ,P04629,NTRK1,ENSG00000198400,DB00257|P04629,,
DB00257,9.435416070947027e-06,5.025238944112485,59,Clotrimazole,G01,Gynecological antiinfectives and antiseptics ,P06241,FYN,ENSG00000010810,DB00257|P06241,,
DB00257,9.435416070947027e-06,5.025238944112485,59,Clotrimazole,G01,Gynecological antiinfectives and antiseptics ,Q9UQL6,HDAC5,ENSG00000108840,DB00257|Q9UQL6,,
DB00171,9.284844980059377e-06,5.032225342852238,60,,,,Q8WUI4,HDAC7,ENSG00000061273,DB00171|Q8WUI4,,
DB00171,9.284844980059377e-06,5.032225342852238,60,,,,P07947,YES1,ENSG00000176105,DB00171|P07947,,
DB00171,9.284844980059377e-06,5.032225342852238,60,,,,P09884,POLA1,ENSG00000101868,DB00171|P09884,,
DB00171,9.284844980059377e-06,5.032225342852238,60,,,,Q92769,HDAC2,ENSG00000196591,DB00171|Q92769,,
DB00171,9.284844980059377e-06,5.032225342852238,60,,,,P06748,NPM1,ENSG00000181163,DB00171|P06748,,
DB00171,9.284844980059377e-06,5.032225342852238,60,,,,P12931,SRC,ENSG00000197122,DB00171|P12931,,
DB00171,9.284844980059377e-06,5.032225342852238,60,,,,O15379,HDAC3,ENSG00000171720,DB00171|O15379,,
DB00171,9.284844980059377e-06,5.032225342852238,60,,,,Q9BQE3,TUBA1C,ENSG00000167553,DB00171|Q9BQE3,,
DB00171,9.284844980059377e-06,5.032225342852238,60,,,,Q9UKV0,HDAC9,ENSG00000048052,DB00171|Q9UKV0,,
DB00171,9.284844980059377e-06,5.032225342852238,60,,,,P12268,IMPDH2,ENSG00000178035,DB00171|P12268,,
DB00171,9.284844980059377e-06,5.032225342852238,60,,,,Q13547,HDAC1,ENSG00000116478,DB00171|Q13547,,
DB00171,9.284844980059377e-06,5.032225342852238,60,,,,Q71U36,TUBA1A,ENSG00000167552,DB00171|Q71U36,,
DB00171,9.284844980059377e-06,5.032225342852238,60,,,,P56524,HDAC4,ENSG00000068024,DB00171|P56524,,
DB00171,9.284844980059377e-06,5.032225342852238,60,,,,P04629,NTRK1,ENSG00000198400,DB00171|P04629,,
DB00171,9.284844980059377e-06,5.032225342852238,60,,,,P06241,FYN,ENSG00000010810,DB00171|P06241,,
DB00171,9.284844980059377e-06,5.032225342852238,60,,,,Q9UQL6,HDAC5,ENSG00000108840,DB00171|Q9UQL6,,
DB00637,8.854046853370376e-06,5.052858184174839,61,Astemizole,R06,Antihistamines for systemic use ,Q8WUI4,HDAC7,ENSG00000061273,DB00637|Q8WUI4,,
DB00637,8.854046853370376e-06,5.052858184174839,61,Astemizole,R06,Antihistamines for systemic use ,P07947,YES1,ENSG00000176105,DB00637|P07947,,
DB00637,8.854046853370376e-06,5.052858184174839,61,Astemizole,R06,Antihistamines for systemic use ,P09884,POLA1,ENSG00000101868,DB00637|P09884,,
DB00637,8.854046853370376e-06,5.052858184174839,61,Astemizole,R06,Antihistamines for systemic use ,Q92769,HDAC2,ENSG00000196591,DB00637|Q92769,,
DB00637,8.854046853370376e-06,5.052858184174839,61,Astemizole,R06,Antihistamines for systemic use ,P06748,NPM1,ENSG00000181163,DB00637|P06748,,
DB00637,8.854046853370376e-06,5.052858184174839,61,Astemizole,R06,Antihistamines for systemic use ,P12931,SRC,ENSG00000197122,DB00637|P12931,,
DB00637,8.854046853370376e-06,5.052858184174839,61,Astemizole,R06,Antihistamines for systemic use ,O15379,HDAC3,ENSG00000171720,DB00637|O15379,,
DB00637,8.854046853370376e-06,5.052858184174839,61,Astemizole,R06,Antihistamines for systemic use ,Q9BQE3,TUBA1C,ENSG00000167553,DB00637|Q9BQE3,,
